AC DEXAMETASONA, ACETATO DEXAMETASONA,
CLORIDRATO METOCLOPRAMIDA, CLORIDRATO METOCLOPRAMIDA MONOIDRATADO
CLORIDRATO NORTRIPTILINA, CLORIDRATO NORTRIPTILINA
CLORIDRATO NORTRIPTILINA, CLORIDRATO NORTRIPTILINA
CLORIDRATO NORTRIPTILINA, CLORIDRATO NORTRIPTILINA
CLORIDRATO ONDANSETRONA, CLORIDRATO ONDANSETRONA
CLORIDRATO ONDANSETRONA, CLORIDRATO ONDANSETRONA
CLORIDRATO ONDANSETRONA, CLORIDRATO ONDANSETRONA
CLORIDRATO ONDANSETRONA, CLORIDRATO ONDANSETRONA
CLORIDRATO RANITIDINA, CLORIDRATO RANITIDINA
CLORIDRATO RANITIDINA, CLORIDRATO RANITIDINA
CLORIDRATO TERBINAFINA, CLORIDRATO TERBINAFINA
CLORIDRATO TERBINAFINA, CLORIDRATO TERBINAFINA
CLORIDRATO TERBINAFINA, CLORIDRATO TERBINAFINA
CLORIDRATO TIAMINA, CLORIDRATO TIAMINA
CLORIDRATO TIAMINA, CLORIDRATO TIAMINA
CLORIDRATO TRAMADOL, CLORIDRATO TRAMADOL
CLORIDRATO TRAMADOL, CLORIDRATO TRAMADOL
CLORIDRATO TRAMADOL, CLORIDRATO TRAMADOL
CLORIDRATO TRAMADOL, CLORIDRATO TRAMADOL
CLORIDRATO TRAMADOL, CLORIDRATO TRAMADOL
CLORIDRATO TRAMADOL, CLORIDRATO TRAMADOL
CLORIDRATO TRAMADOL, CLORIDRATO TRAMADOL
CLOTRIMAZOL, CLOTRIMAZOL
CLOTRIMAZOL, CLOTRIMAZOL
CLOTRIMAZOL, CLOTRIMAZOL
DIAZEPAM, DIAZEPAM
DIAZEPAM, DIAZEPAM
DIAZEPAM, DIAZEPAM
DICLOFENACO POTASSICO, DICLOFENACO POTASSICO
DICLOFENACO SODICO, DICLOFENACO SODICO
DICLOFENACO SODICO, DICLOFENACO SODICO
DIMETICONA, DIMETICONA
DIMETICONA, DIMETICONA
DIMETICONA, DIMETICONA
ESPIRONOLACTONA, ESPIRONOLACTONA
ESPIRONOLACTONA, ESPIRONOLACTONA
FENITOINA SODICA, FENITOINA SODICA
FENITOINA SODICA, FENITOINA SODICA
FENITOINA SODICA, FENITOINA SODICA
FLUCONAZOL, FLUCONAZOL
FOSFATO CLINDAMICINA, FOSFATO CLINDAMICINA
FOSFATO CLINDAMICINA, FOSFATO CLINDAMICINA
FOSFATO CLINDAMICINA, FOSFATO CLINDAMICINA
FUMARATO CETOTIFENO, FUMARATO CETOTIFENO
FUMARATO CETOTIFENO, FUMARATO CETOTIFENO
FUMARATO CETOTIFENO, FUMARATO CETOTIFENO
FUMARATO CETOTIFENO, FUMARATO CETOTIFENO
FUROSEMIDA, FUROSEMIDA
FUROSEMIDA, FUROSEMIDA
FUROSEMIDA, FUROSEMIDA
GLICONATO CALCIO, GLICOEPTONATO CALCIO 99M TC
HEMITARTARATO NOREPINEFRINA, HEMITARTARATO NOREPINEFRINA
HEMITARTARATO NOREPINEFRINA, HEMITARTARATO NOREPINEFRINA
LIDOCAINA, LIDOCAINA
LIDOCAINA, LIDOCAINA
MALEATO DEXCLORFENIRAMINA, MALEATO DEXCLORFENIRAMINA
MALEATO DEXCLORFENIRAMINA, MALEATO DEXCLORFENIRAMINA
MALEATO DEXCLORFENIRAMINA, MALEATO DEXCLORFENIRAMINA
MALEATO DEXCLORFENIRAMINA, MALEATO DEXCLORFENIRAMINA
MALEATO DEXCLORFENIRAMINA, MALEATO DEXCLORFENIRAMINA
MALEATO DEXCLORFENIRAMINA, MALEATO DEXCLORFENIRAMINA
MIDAZOLAM, MIDAZOLAM
MIDAZOLAM, MIDAZOLAM
MIDAZOLAM, MIDAZOLAM
MIDAZOLAM, MIDAZOLAM
MIDAZOLAM, MIDAZOLAM
MIDAZOLAM, MIDAZOLAM
MIDAZOLAM, MIDAZOLAM
MIDAZOLAM, MIDAZOLAM
NITRATO ISOCONAZOL, NITRATO ISOCONAZOL
NITRATO ISOCONAZOL, NITRATO ISOCONAZOL
OMEPRAZOL, OMEPRAZOL
OMEPRAZOL, OMEPRAZOL
OMEPRAZOL, OMEPRAZOL
OMEPRAZOL, OMEPRAZOL
OMEPRAZOL, OMEPRAZOL
OMEPRAZOL, OMEPRAZOL
OMEPRAZOL, OMEPRAZOL
OMEPRAZOL, OMEPRAZOL
OMEPRAZOL, OMEPRAZOL
OMEPRAZOL, OMEPRAZOL
PARACETAMOL, PARACETAMOL
PARACETAMOL, PARACETAMOL
PARACETAMOL, PARACETAMOL
PARACETAMOL, PARACETAMOL
PARACETAMOL, PARACETAMOL
SULFATO ATROPINA, SULFATO ATROPINA
SULFATO MORFINA, SULFATO MORFINA PENTAIDRATADO
SULFATO MORFINA, SULFATO MORFINA PENTAIDRATADO
SULFATO MORFINA, SULFATO MORFINA PENTAIDRATADO
SULFATO SALBUTAMOL, SULFATO SALBUTAMOL
SULFATO SALBUTAMOL, SULFATO SALBUTAMOL
SULFATO SALBUTAMOL, SULFATO SALBUTAMOL
SULFATO SALBUTAMOL, SULFATO SALBUTAMOL
SULFATO SALBUTAMOL, SULFATO SALBUTAMOL
SULFATO SALBUTAMOL, SULFATO SALBUTAMOL
SULFATO SALBUTAMOL, SULFATO SALBUTAMOL
SULFATO SALBUTAMOL, SULFATO SALBUTAMOL
SULFATO TERBUTALINA, SULFATO TERBUTALINA
SULFATO TERBUTALINA, SULFATO TERBUTALINA
SULFATO TERBUTALINA, SULFATO TERBUTALINA
VALPROATO SODIO, VALPROATO SODIO
VALPROATO SODIO, VALPROATO SODIO
VALPROATO SODIO, VALPROATO SODIO
VALPROATO SODIO, VALPROATO SODIO
BICARBONATO SODIO, BICARBONATO SODIO
BICARBONATO SODIO, BICARBONATO SODIO
BICARBONATO SODIO, BICARBONATO SODIO
BICARBONATO SODIO, BICARBONATO SODIO
BICARBONATO SODIO, BICARBONATO SODIO
CLORETO POTASSIO, CLORETO POTASSIO
CLORETO POTASSIO, CLORETO POTASSIO
CLORETO POTASSIO, CLORETO POTASSIO
CLORETO POTASSIO, CLORETO POTASSIO
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORIDRATO BUPIVACAINA, CLORIDRATO BUPIVACAINA MONOIDRATADO
CLORIDRATO CLORPROMAZINA, CLORIDRATO CLORPROMAZINA
CLORIDRATO CLORPROMAZINA, CLORIDRATO CLORPROMAZINA
CLORIDRATO CLORPROMAZINA, CLORIDRATO CLORPROMAZINA
CLORIDRATO DOBUTAMINA, CLORIDRATO DOBUTAMINA
CLORIDRATO ONDANSETRONA, CLORIDRATO ONDANSETRONA
CLORIDRATO ONDANSETRONA, CLORIDRATO ONDANSETRONA
CLORIDRATO RANITIDINA, CLORIDRATO RANITIDINA
DEXAMETASONA, DEXAMETASONA
DEXAMETASONA, DEXAMETASONA
DICLOFENACO SODICO, DICLOFENACO SODICO
FUROSEMIDA, FUROSEMIDA
GLICOSE, GLICOSE
GLICOSE, GLICOSE
GLICOSE, GLICOSE
HALOPERIDOL, HALOPERIDOL
HALOPERIDOL, HALOPERIDOL
HALOPERIDOL, HALOPERIDOL
LIDOCAINA, LIDOCAINA
SULFATO MAGNESIO, SULFATO MAGNESIO DI-HIDRATADO
GLICOSE, GLICOSE
GLICOSE, GLICOSE
GLICOSE, GLICOSE
GLICOSE, GLICOSE
GLICOSE, GLICOSE
GLICOSE, GLICOSE
MANITOL, MANITOL
ACIDO ACETILSALICILICO, ACIDO ACETILSALICILICO
AMOXICILINA, AMOXICILINA
AMPICILINA, AMPICILINA
BENZOATO BENZILA, BENZOATO BENZILA
CAPTOPRIL, CAPTOPRIL
DIAZEPAM, DIAZEPAM
DIPIRONA, DIPIRONA
DIPIRONA, DIPIRONA
DOXICICLINA, DOXICICLINA
ETAMBUTOL, ETAMBUTOL
FUROSEMIDA, FUROSEMIDA
GLIBENCLAMIDA, GLIBENCLAMIDA
HIDROCLOROTIAZIDA, HIDROCLOROTIAZIDA
HIDROXIDO ALUMINIO, HIDROXIDO ALUMINIO
IMIPRAMINA, IMIPRAMINA
LAMIVUDINA, LAMIVUDINA
MEBENDAZOL, MEBENDAZOL
MEBENDAZOL, MEBENDAZOL
METILDOPA, METILDOPA
PIRAZINAMIDA, PIRAZINAMIDA
PROPRANOLOL, PROPRANOLOL
SALBUTAMOL, SALBUTAMOL
CLORIDRATO CEFEPIMA, CLORIDRATO CEFEPIMA
CLORIDRATO CEFEPIMA, CLORIDRATO CEFEPIMA
CLORIDRATO CEFEPIMA, CLORIDRATO CEFEPIMA
CLORIDRATO CEFEPIMA, CLORIDRATO CEFEPIMA
CLORIDRATO CEFEPIMA, CLORIDRATO CEFEPIMA
CLORIDRATO CEFEPIMA, CLORIDRATO CEFEPIMA
CLORIDRATO CEFEPIMA, CLORIDRATO CEFEPIMA
CLORIDRATO CEFEPIMA, CLORIDRATO CEFEPIMA
CLORIDRATO CEFEPIMA, CLORIDRATO CEFEPIMA
CLORIDRATO CEFEPIMA, CLORIDRATO CEFEPIMA
ENFLURANO, ENFLURANO
ENFLURANO, ENFLURANO
ENFLURANO, ENFLURANO
ISOFLURANO, ISOFLURANO
ISOFLURANO, ISOFLURANO
ISOFLURANO, ISOFLURANO
SEVOFLURANO, SEVOFLURANO
SEVOFLURANO, SEVOFLURANO
SEVOFLURANO, SEVOFLURANO
CIPROFLOXACINO, CIPROFLOXACINO
CIPROFLOXACINO, CIPROFLOXACINO
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
FLUCONAZOL, FLUCONAZOL
FOSFATO POTASSIO, FOSFATO POTASSICO MEGALOMICINA
FOSFATO POTASSIO, FOSFATO POTASSICO MEGALOMICINA
GLICOSE, GLICOSE
GLICOSE, GLICOSE
GLICOSE, GLICOSE
GLICOSE, GLICOSE
LEVOFLOXACINO, LEVOFLOXACINO
METRONIDAZOL, METRONIDAZOL
CARBOPLATINA, CARBOPLATINA
CARBOPLATINA, CARBOPLATINA
CEFALOTINA, CEFALOTINA
CEFOTAXIMA, CEFOTAXIMA
CEFTAZIDIMA, CEFTAZIDIMA
CEFTRIAXONA, CEFTRIAXONA
CEFUROXIMA, CEFUROXIMA
CICLOFOSFAMIDA, CICLOFOSFAMIDA
CICLOFOSFAMIDA, CICLOFOSFAMIDA
CISPLATINA, CISPLATINA
CISPLATINA, CISPLATINA
CITARABINA, CITARABINA
CITARABINA, CITARABINA
DACARBAZINA, DACARBAZINA
DACARBAZINA, DACARBAZINA
DOXORRUBICINA, DOXORRUBICINA
DOXORRUBICINA, DOXORRUBICINA
HIDROXIUREIA, HIDROXIUREIA
IFOSFAMIDA, IFOSFAMIDA
METOTREXATO, METOTREXATO
METOTREXATO, METOTREXATO
MITOXANTRONA, MITOXANTRONA
PENTAMIDINA, PENTAMIDINA
VIMBLASTINA, VIMBLASTINA
VINCRISTINA, VINCRISTINA
COMPLEX B, COMPLEXO PROTROMBINICO HUMANO LIOFILIZADO
COMPLEX B, COMPLEXO PROTROMBINICO HUMANO LIOFILIZADO
DICLOFENACO SODICO, DICLOFENACO SODICO
ACEBROFILINA, ACEBROFILINA
ACEBROFILINA, ACEBROFILINA
ACEBROFILINA, ACEBROFILINA
ACEBROFILINA, ACEBROFILINA
ACETILCISTEINA, ACETILCISTEINA
ACETILCISTEINA, ACETILCISTEINA
ACETILCISTEINA, ACETILCISTEINA
ACETILCISTEINA, ACETILCISTEINA
ACETILCISTEINA, ACETILCISTEINA
BROMIDRATO CITALOPRAM, BROMIDRATO CITALOPRAM
BROMIDRATO CITALOPRAM, BROMIDRATO CITALOPRAM
BROMIDRATO CITALOPRAM, BROMIDRATO CITALOPRAM
CLORIDRATO PAROXETINA, CLORIDRATO PAROXETINA HEMI-HIDRATADO
CLORIDRATO PAROXETINA, CLORIDRATO PAROXETINA HEMI-HIDRATADO
DIMETICONA, DIMETICONA
DIMETICONA, DIMETICONA
DIMETICONA, DIMETICONA
LORATADINA, LORATADINA
LORATADINA, LORATADINA
LOSARTANA POTASSICA, LOSARTANA POTASSICA
LOSARTANA POTASSICA, LOSARTANA POTASSICA
MALEATO MIDAZOLAM, MALEATO MIDAZOLAM
MALEATO MIDAZOLAM, MALEATO MIDAZOLAM
MELOXICAM, MELOXICAM
NIMESULIDA, NIMESULIDA
PARACETAMOL, PARACETAMOL
PARACETAMOL, PARACETAMOL
PARACETAMOL, PARACETAMOL
TINIDAZOL, TINIDAZOL
TINIDAZOL, TINIDAZOL
ACICLOVIR, ACICLOVIR
ALBENDAZOL, ALBENDAZOL
ALBENDAZOL, ALBENDAZOL
AMOXICILINA, AMOXICILINA
CLORIDRATO AMBROXOL, CLORIDRATO AMBROXOL
CLORIDRATO AMBROXOL, CLORIDRATO AMBROXOL
DEXAMETASONA, DEXAMETASONA
DIPIRONA, DIPIRONA
GENTAMICINA, GENTAMICINA
GENTAMICINA, GENTAMICINA
GENTAMICINA, GENTAMICINA
NIMESULIDA, NIMESULIDA
NISTATINA, NISTATINA
NISTATINA, NISTATINA
PARACETAMOL, PARACETAMOL
SULFATO SALBUTAMOL, SULFATO SALBUTAMOL
VALERATO BETAMETASONA, VALERATO BETAMETASONA
ACIDO ASCORBICO, ACIDO ASCORBICO
AMPICILINA, AMPICILINA
BENZNIDAZOL, BENZNIDAZOL
BENZNIDAZOL, BENZNIDAZOL
BENZNIDAZOL, BENZNIDAZOL
BENZNIDAZOL, BENZNIDAZOL
BENZOATO BENZILA, BENZOATO BENZILA
BICARB SODIO, BICARBONATO SODIO
CAPTOPRIL, CAPTOPRIL
CARBONATO CALCIO, CARBONATO CALCIO
CEFALEXINA, CEFALEXINA
CIMETIDINA, CIMETIDINA
CLORANFENICOL, CLORANFENICOL
CLORANFENICOL, CLORANFENICOL
CLORPROPAMIDA, CLORPROPAMIDA
DEXAMETASONA, DEXAMETASONA
DIPIRONA, DIPIRONA
DIPIRONA, DIPIRONA
ERITROMICINA, ERITROMICINA
FUROSEMIDA, FUROSEMIDA
GLIBENCLAMIDA, GLIBENCLAMIDA
GLICOSE, GLICOSE
GLICOSE, GLICOSE
HIDROCLOROTIAZIDA, HIDROCLOROTIAZIDA
HIDROCLOROTIAZIDA, HIDROCLOROTIAZIDA
HIPOCLOR SODIO, HIPOCLORITO SODIO
ISONIAZIDA, ISONIAZIDA
LAPACHOL, LAPACHOL
MEBENDAZOL, MEBENDAZOL
MEBENDAZOL, MEBENDAZOL
METOCLOPRAMIDA, METOCLOPRAMIDA
METOCLOPRAMIDA, METOCLOPRAMIDA
METRONIDAZOL, METRONIDAZOL
PARACETAMOL, PARACETAMOL
PIRAZINAMIDA, PIRAZINAMIDA
PIRAZINAMIDA, PIRAZINAMIDA
PROPRANOLOL, PROPRANOLOL
RIFAMPICINA, RIFAMPICINA
RIFAMPICINA, RIFAMPICINA
SALBUTAMOL, SALBUTAMOL
TETRACICLINA, TETRACICLINA
AMOXICILINA, AMOXICILINA
AMOXICILINA, AMOXICILINA
AZITROMICINA, AZITROMICINA
AZITROMICINA, AZITROMICINA
BROMETO IPRATROPIO, BROMETO IPRATROPIO
CETOCONAZOL, CETOCONAZOL
CICLOPIROX OLAMINA, CICLOPIROX OLAMINA
CLORIDRATO BROMEXINA, CLORIDRATO BROMEXINA
CLORIDRATO BROMEXINA, CLORIDRATO BROMEXINA
CLORIDRATO CIPROFLOXACINO, CLORIDRATO CIPROFLOXACINO MONOIDRATADO
CLORIDRATO CIPROFLOXACINO, CLORIDRATO CIPROFLOXACINO MONOIDRATADO
CLORIDRATO CIPROFLOXACINO, CLORIDRATO CIPROFLOXACINO MONOIDRATADO
CLORIDRATO DOXICICLINA, CLORIDRATO DOXICICLINA
CLORIDRATO NAFAZOLINA, CLORIDRATO NAFAZOLINA
DESONIDA, DESONIDA
DICLORIDRATO CETIRIZINA, DICLORIDRATO CETIRIZINA
LORATADINA, LORATADINA
NITRATO ISOCONAZOL, NITRATO ISOCONAZOL
NORFLOXACINO, NORFLOXACINO
FUROSEMIDA, FUROSEMIDA
PERMETRINA, PERMETRINA
ACICLOVIR, ACICLOVIR
ACICLOVIR, ACICLOVIR
NISTATINA, NISTATINA
NITRATO MICONAZOL, NITRATO MICONAZOL
NITRATO MICONAZOL, NITRATO MICONAZOL
NITRATO MICONAZOL, NITRATO MICONAZOL
BICARBONATO SODIO, BICARBONATO SODIO
ACEBROFILINA, ACEBROFILINA
ACEBROFILINA, ACEBROFILINA
ACICLOVIR, ACICLOVIR
ACICLOVIR, ACICLOVIR
ACIDO FUSIDICO, ACIDO FUSIDICO
ALBENDAZOL, ALBENDAZOL
ALBENDAZOL, ALBENDAZOL
AMINOFILINA, AMINOFILINA
AMOXICILINA, AMOXICILINA
AMOXICILINA, AMOXICILINA
AMOXICILINA, AMOXICILINA
AMPICILINA, AMPICILINA
AMPICILINA, AMPICILINA
ATENOLOL, ATENOLOL
ATENOLOL, ATENOLOL
AZITROMICINA, AZITROMICINA
AZITROMICINA, AZITROMICINA
AZITROMICINA, AZITROMICINA
AZITROMICINA, AZITROMICINA
BENZOILMETRONIDAZOL, BENZOILMETRONIDAZOL
BESILATO ANLODIPINO, BESILATO ANLODIPINO
BESILATO ANLODIPINO, BESILATO ANLODIPINO
BROMETO IPRATROPIO, BROMETO IPRATROPIO
BROMOPRIDA, BROMOPRIDA
CAPTOPRIL, CAPTOPRIL
CAPTOPRIL, CAPTOPRIL
CAPTOPRIL, CAPTOPRIL
CARBAMAZEPINA, CARBAMAZEPINA
CARBAMAZEPINA, CARBAMAZEPINA
CARBOCISTEINA, CARBOCISTEINA
CARBOCISTEINA, CARBOCISTEINA
CEFTRIAXONA SODICA, CEFTRIAXONA SODICA
CETOCONAZOL, CETOCONAZOL
CETOCONAZOL, CETOCONAZOL
CIMETIDINA, CIMETIDINA
CIMETIDINA, CIMETIDINA
CLORANFENICOL, CLORANFENICOL
CLORIDRATO AMITRIPTILINA, CLORIDRATO AMITRIPTILINA
CLORIDRATO CIPROFLOXACINO, CLORIDRATO CIPROFLOXACINO MONOIDRATADO
CLORIDRATO CIPROFLOXACINO, CLORIDRATO CIPROFLOXACINO MONOIDRATADO
CLORIDRATO CIPROFLOXACINO, CLORIDRATO CIPROFLOXACINO MONOIDRATADO
CLORIDRATO DOBUTAMINA, CLORIDRATO DOBUTAMINA
CLORIDRATO DOBUTAMINA, CLORIDRATO DOBUTAMINA
CLORIDRATO DOPAMINA, CLORIDRATO DOPAMINA
CLORIDRATO LINCOMICINA, CLORIDRATO LINCOMICINA
CLORIDRATO LINCOMICINA, CLORIDRATO LINCOMICINA
CLORIDRATO LINCOMICINA, CLORIDRATO LINCOMICINA
CLORIDRATO LINCOMICINA, CLORIDRATO LINCOMICINA
CLORIDRATO NAFAZOLINA, CLORIDRATO NAFAZOLINA
CLORIDRATO PROPRANOLOL, CLORIDRATO PROPRANOLOL
CLORIDRATO PROPRANOLOL, CLORIDRATO PROPRANOLOL
CLORIDRATO TERBINAFINA, CLORIDRATO TERBINAFINA
CLORIDRATO TRAMADOL, CLORIDRATO TRAMADOL
CLOTRIMAZOL, CLOTRIMAZOL
CLOTRIMAZOL, CLOTRIMAZOL
DEXAMETASONA, DEXAMETASONA
DEXAMETASONA, DEXAMETASONA
DIAZEPAM, DIAZEPAM
DIAZEPAM, DIAZEPAM
DIAZEPAM, DIAZEPAM
DIAZEPAM, DIAZEPAM
DICLOFENACO SODICO, DICLOFENACO SODICO
DICLOFENACO SODICO, DICLOFENACO SODICO
DIGOXINA, DIGOXINA
DIMETICONA, DIMETICONA
DIPIRONA, DIPIRONA
DIPIRONA, DIPIRONA
DIPIRONA, DIPIRONA
DROPROPIZINA, DROPROPIZINA
DROPROPIZINA, DROPROPIZINA
ESTRIOL, ESTRIOL
FENOBARBITAL, FENOBARBITAL
FLUCONAZOL, FLUCONAZOL
FLUCONAZOL, FLUCONAZOL
FUMARATO CETOTIFENO, FUMARATO CETOTIFENO
FUMARATO CETOTIFENO, FUMARATO CETOTIFENO
GLIBENCLAMIDA, GLIBENCLAMIDA
GUAIFENESINA, GUAIFENESINA
GUAIFENESINA, GUAIFENESINA
HIDROCLOROTIAZIDA, HIDROCLOROTIAZIDA
IBUPROFENO, IBUPROFENO
LORATADINA, LORATADINA
LOSARTANA POTASSICA, LOSARTANA POTASSICA
LOSARTANA POTASSICA, LOSARTANA POTASSICA
MALEATO DEXCLORFENIRAMINA, MALEATO DEXCLORFENIRAMINA
MALEATO DEXCLORFENIRAMINA, MALEATO DEXCLORFENIRAMINA
MALEATO DEXCLORFENIRAMINA, MALEATO DEXCLORFENIRAMINA
MALEATO ENALAPRIL, MALEATO ENALAPRIL
MALEATO ENALAPRIL, MALEATO ENALAPRIL
MALEATO ENALAPRIL, MALEATO ENALAPRIL
MALEATO TIMOLOL, MALEATO TIMOLOL
MEBENDAZOL, MEBENDAZOL
MEBENDAZOL, MEBENDAZOL
MELOXICAM, MELOXICAM
METOCLOPRAMIDA, METOCLOPRAMIDA
METRONIDAZOL, METRONIDAZOL
NAPROXENO SODICO, NAPROXENO SODICO
NAPROXENO SODICO, NAPROXENO SODICO
NIMESULIDA, NIMESULIDA
NIMESULIDA, NIMESULIDA
NISTATINA, NISTATINA
NISTATINA, NISTATINA
NITRATO ISOCONAZOL, NITRATO ISOCONAZOL
NITRATO MICONAZOL, NITRATO MICONAZOL
NITRATO MICONAZOL, NITRATO MICONAZOL
NITROFURAL, NITROFURAL
NORFLOXACINO, NORFLOXACINO
NORFLOXACINO, NORFLOXACINO
OFLOXACINO, OFLOXACINO
PARACETAMOL, PARACETAMOL
PARACETAMOL, PARACETAMOL
PIROXICAM, PIROXICAM
PIROXICAM, PIROXICAM
PREDNISONA, PREDNISONA
PREDNISONA, PREDNISONA
PREDNISONA, PREDNISONA
PROPIONATO CLOBETASOL, PROPIONATO CLOBETASOL
RIFAMICINA SV SODICA, RIFAMICINA SV SODICA
SECNIDAZOL, SECNIDAZOL
SIMETICONA, SIMETICONA
SULFATO GENTAMICINA, SULFATO GENTAMICINA
SULFATO SALBUTAMOL, SULFATO SALBUTAMOL
TENOXICAM, TENOXICAM
VALERATO BETAMETASONA, VALERATO BETAMETASONA
VALERATO BETAMETASONA, VALERATO BETAMETASONA
VALERATO BETAMETASONA, VALERATO BETAMETASONA
ACETATO CIPROTERONA, ACETATO CIPROTERONA
ACETATO CIPROTERONA, ACETATO CIPROTERONA
ACETATO DESMOPRESSINA, ACETATO DESMOPRESSINA
ACETATO DESMOPRESSINA, ACETATO DESMOPRESSINA
CEFALEXINA, CEFALEXINA
CEFALEXINA, CEFALEXINA
FLUORURACILA, FLUORURACILA
FLUORURACILA, FLUORURACILA
FLUORURACILA, FLUORURACILA
FLUORURACILA, FLUORURACILA
ISOFLURANO, ISOFLURANO
ACIDO FOLICO, ACIDO FOLICO
AMINOFILINA, AMINOFILINA
AMOXICILINA, AMOXICILINA
AMOXICILINA, AMOXICILINA
AMPICILINA, AMPICILINA
CAPTOPRIL, CAPTOPRIL
CAPTOPRIL, CAPTOPRIL
CEFALEXINA, CEFALEXINA
DIAZEPAM, DIAZEPAM
DIAZEPAM, DIAZEPAM
DIPIRONA, DIPIRONA
DIPIRONA, DIPIRONA
FLUORETO SODIO, FLUORETO SODIO 18 F
FLUORETO SODIO, FLUORETO SODIO 18 F
FLUORETO SODIO, FLUORETO SODIO 18 F
FUROSEMIDA, FUROSEMIDA
HIDROCLOROTIAZIDA, HIDROCLOROTIAZIDA
ISONIAZIDA, ISONIAZIDA
MEBENDAZOL, MEBENDAZOL
METOCLOPRAMIDA, METOCLOPRAMIDA
METOCLOPRAMIDA, METOCLOPRAMIDA
PIRAZINAMIDA, PIRAZINAMIDA
PREDNISONA, PREDNISONA
PREDNISONA, PREDNISONA
PROPRANOLOL, PROPRANOLOL
GLICEROL, GLICEROL
GLICEROL, GLICEROL
ACEBROFILINA, ACEBROFILINA
ACEBROFILINA, ACEBROFILINA
ACETATO DEXAMETASONA, ACETATO DEXAMETASONA
ACETATO DEXAMETASONA, ACETATO DEXAMETASONA
ACETATO DEXAMETASONA, ACETATO DEXAMETASONA
ACETATO HIDROCORTISONA, ACETATO HIDROCORTISONA
ACETATO HIDROCORTISONA, ACETATO HIDROCORTISONA
ACETATO HIDROCORTISONA, ACETATO HIDROCORTISONA
ACICLOVIR, ACICLOVIR
ACICLOVIR, ACICLOVIR
ACICLOVIR, ACICLOVIR
ALBENDAZOL, ALBENDAZOL
ALBENDAZOL, ALBENDAZOL
AMICACINA, AMICACINA
AMICACINA, AMICACINA
AMICACINA, AMICACINA
AMINOFILINA, AMINOFILINA
AMINOFILINA, AMINOFILINA
AMINOFILINA, AMINOFILINA
AMOXICILINA, AMOXICILINA
AMOXICILINA, AMOXICILINA
AMOXICILINA, AMOXICILINA
AMOXICILINA, AMOXICILINA
AMPICILINA SODICA, AMPICILINA SODICA
AMPICILINA SODICA, AMPICILINA SODICA
ATENOLOL, ATENOLOL
ATENOLOL, ATENOLOL
AZITROMICINA, AZITROMICINA
AZITROMICINA, AZITROMICINA
BENZOILMETRONIDAZOL, BENZOILMETRONIDAZOL
BESILATO ANLODIPINO, BESILATO ANLODIPINO
BESILATO ANLODIPINO, BESILATO ANLODIPINO
BESILATO ANLODIPINO, BESILATO ANLODIPINO
BROMAZEPAM, BROMAZEPAM
BROMAZEPAM, BROMAZEPAM
BROMAZEPAM, BROMAZEPAM
BROMAZEPAM, BROMAZEPAM
BROMAZEPAM, BROMAZEPAM
BROMAZEPAM, BROMAZEPAM
BROMETO IPRATROPIO, BROMETO IPRATROPIO
BROMETO IPRATROPIO, BROMETO IPRATROPIO
BROMIDRATO FENOTEROL, BROMIDRATO FENOTEROL
BROMIDRATO FENOTEROL, BROMIDRATO FENOTEROL
BROMOPRIDA, BROMOPRIDA
CARBAMAZEPINA, CARBAMAZEPINA
CARBAMAZEPINA, CARBAMAZEPINA
CARBAMAZEPINA, CARBAMAZEPINA
CARBAMAZEPINA, CARBAMAZEPINA
CARBAMAZEPINA, CARBAMAZEPINA
CARBAMAZEPINA, CARBAMAZEPINA
CEFADROXILA, CEFADROXILA
CEFALEXINA, CEFALEXINA
CEFALEXINA, CEFALEXINA
CEFALEXINA, CEFALEXINA
CEFALEXINA, CEFALEXINA
CEFALEXINA, CEFALEXINA
CEFALEXINA, CEFALEXINA
CEFALOTINA, CEFALOTINA
CEFALOTINA, CEFALOTINA
CETOCONAZOL, CETOCONAZOL
CETOCONAZOL, CETOCONAZOL
CETOCONAZOL, CETOCONAZOL
CETOCONAZOL, CETOCONAZOL
CETOCONAZOL, CETOCONAZOL
CIMETIDINA, CIMETIDINA
CIMETIDINA, CIMETIDINA
CIMETIDINA, CIMETIDINA
CIMETIDINA, CIMETIDINA
CIMETIDINA, CIMETIDINA
CIMETIDINA, CIMETIDINA
CLOR DOPAMINA, CLORIDRATO DOPAMINA
CLOR LINCOMICINA, CLORIDRATO LINCOMICINA
CLOR PROPRANOLOL, CLORIDRATO PROPRANOLOL
CLOR PROPRANOLOL, CLORIDRATO PROPRANOLOL
CLOR PROPRANOLOL, CLORIDRATO PROPRANOLOL
CLOR PROPRANOLOL, CLORIDRATO PROPRANOLOL
