525500301155311; CANCIDAS; CANCIDAS; NOT FOUND; 50 MG PO LIOF SOL INJ CT FA VD INC; NO_ACR
510015020035706; CLORIDRATO DE FLUOXETINA; CLORIDRATO FLUOXETINA; CLORIDRATO FLUOXETINA; 20MG COM REV CT BL AL PLAS OPC X 14; NO_ACR
510015020035806; CLORIDRATO DE FLUOXETINA; CLORIDRATO FLUOXETINA; CLORIDRATO FLUOXETINA; 20MG COM REV CT BL AL PLAS OPC X 20; NO_ACR
510015020035906; CLORIDRATO DE FLUOXETINA; CLORIDRATO FLUOXETINA; CLORIDRATO FLUOXETINA; 20MG COM REV CT BL AL PLAS OPC X 21; NO_ACR
510015020036006; CLORIDRATO DE FLUOXETINA; CLORIDRATO FLUOXETINA; CLORIDRATO FLUOXETINA; 20MG COM REV CT BL AL PLAS OPC X 28; NO_ACR
510015020036106; CLORIDRATO DE FLUOXETINA; CLORIDRATO FLUOXETINA; CLORIDRATO FLUOXETINA; 20MG COM REV CT BL AL PLAS OPC X 30; NO_ACR
510015020036206; CLORIDRATO DE FLUOXETINA; CLORIDRATO FLUOXETINA; CLORIDRATO FLUOXETINA; 20MG COM REV CT BL AL PLAS OPC X 60; NO_ACR
521103901110111; CLORIDRATO DE FLUOXETINA; CLORIDRATO FLUOXETINA; CLORIDRATO FLUOXETINA; 20 MG CAP GEL DURA CT BL AL PLAS INC X 30; NO_ACR
510012060010806; CLORIDRATO DE FLUOXETINA; CLORIDRATO FLUOXETINA; CLORIDRATO FLUOXETINA; 20 MG CAP GEL DURA CX 50 BL AL PLAS INC X 10 (EMB HOSP); NO_ACR
522712030023306; CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1); CLORIDRATO FLUOXETINA PORT 344 98 LISTA C1; NOT FOUND; 20 MG/ML SOL OR CX 25 FR GOT PLAS OPC X 10 ML (EMB HOSP); NO_ACR
522712030023106; CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1); CLORIDRATO FLUOXETINA PORT 344 98 LISTA C1; NOT FOUND; 20 MG/ML SOL OR CT FR GOT PLAS OPC X 10 ML; NO_ACR
522712030023506; CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1); CLORIDRATO FLUOXETINA PORT 344 98 LISTA C1; NOT FOUND; 20 MG/ML SOL OR CX 50 FR GOT PLAS OPC X 10 ML (EMB HOSP); NO_ACR
522712030023806; CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1); CLORIDRATO FLUOXETINA PORT 344 98 LISTA C1; NOT FOUND; 20 MG/ML SOL OR CT FR GOT PLAS TRANSL X 10 ML; NO_ACR
522712030024006; CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1); CLORIDRATO FLUOXETINA PORT 344 98 LISTA C1; NOT FOUND; 20 MG/ML SOL OR CX 25 FR GOT PLAS TRANSL X 10 ML (EMB HOSP); NO_ACR
522712030024206; CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1); CLORIDRATO FLUOXETINA PORT 344 98 LISTA C1; NOT FOUND; 20 MG/ML SOL OR CX 50 FR GOT PLAS TRANSL X 10 ML (EMB HOSP); NO_ACR
522712030023206; CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1); CLORIDRATO FLUOXETINA PORT 344 98 LISTA C1; NOT FOUND; 20 MG/ML SOL OR CT FR GOT PLAS OPC X 20 ML; NO_ACR
522712030023406; CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1); CLORIDRATO FLUOXETINA PORT 344 98 LISTA C1; NOT FOUND; 20 MG/ML SOL OR CX 25 FR GOT PLAS OPC X 20 ML (EMB HOSP); NO_ACR
522712030023606; CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1); CLORIDRATO FLUOXETINA PORT 344 98 LISTA C1; NOT FOUND; 20 MG/ML SOL OR CX 50 FR GOT PLAS TRANSL X 20 ML (EMB HOSP); NO_ACR
522712030023706; CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1); CLORIDRATO FLUOXETINA PORT 344 98 LISTA C1; NOT FOUND; 20 MG/ML SOL OR CX 50 FR GOT PLAS OPC X 20 ML (EMB HOSP); NO_ACR
522712030023906; CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1); CLORIDRATO FLUOXETINA PORT 344 98 LISTA C1; NOT FOUND; 20 MG/ML SOL OR CT FR GOT PLAS TRANSL X 20 ML; NO_ACR
522712030024106; CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1); CLORIDRATO FLUOXETINA PORT 344 98 LISTA C1; NOT FOUND; 20 MG/ML SOL OR CX 25 FR GOT PLAS TRANSL X 20 ML (EMB HOSP); NO_ACR
522714010036006; CLORIDRATO DE MEMANTINA; CLORIDRATO MEMANTINA; CLORIDRATO MEMANTINA; 10 MG COM REV CT BL AL PLAS PVC TRANS X 10 ; NO_ACR
522714010036506; CLORIDRATO DE MEMANTINA; CLORIDRATO MEMANTINA; CLORIDRATO MEMANTINA; 10 MG COM REV CT BL AL PLAS PVDC 250/40 TRANS X 10; NO_ACR
522714010037006; CLORIDRATO DE MEMANTINA; CLORIDRATO MEMANTINA; CLORIDRATO MEMANTINA; 10 MG COM REV CT BL AL PLAS PVDC 250/120 TRANS X 10; NO_ACR
522714010036106; CLORIDRATO DE MEMANTINA; CLORIDRATO MEMANTINA; CLORIDRATO MEMANTINA; 10 MG COM REV CT BL AL PLAS PVC TRANS X 15; NO_ACR
522714010036606; CLORIDRATO DE MEMANTINA; CLORIDRATO MEMANTINA; CLORIDRATO MEMANTINA; 10 MG COM REV CT BL AL PLAS PVDC 250/40 TRANS X 15; NO_ACR
522714010037106; CLORIDRATO DE MEMANTINA; CLORIDRATO MEMANTINA; CLORIDRATO MEMANTINA; 10 MG COM REV CT BL AL PLAS PVDC 250/120 TRANS X 15; NO_ACR
522714010036206; CLORIDRATO DE MEMANTINA; CLORIDRATO MEMANTINA; CLORIDRATO MEMANTINA; 10 MG COM REV CT BL AL PLAS PVC TRANS X 20; NO_ACR
522714010036706; CLORIDRATO DE MEMANTINA; CLORIDRATO MEMANTINA; CLORIDRATO MEMANTINA; 10 MG COM REV CT BL AL PLAS PVDC 250/40 TRANS X 20; NO_ACR
522714010037206; CLORIDRATO DE MEMANTINA; CLORIDRATO MEMANTINA; CLORIDRATO MEMANTINA; 10 MG COM REV CT BL AL PLAS PVDC 250/120 TRANS X 20; NO_ACR
522714010036306; CLORIDRATO DE MEMANTINA; CLORIDRATO MEMANTINA; CLORIDRATO MEMANTINA; 10 MG COM REV CT BL AL PLAS PVC TRANS X 30; NO_ACR
522714010036806; CLORIDRATO DE MEMANTINA; CLORIDRATO MEMANTINA; CLORIDRATO MEMANTINA; 10 MG COM REV CT BL AL PLAS PVDC 250/40 TRANS X 30; NO_ACR
522714010037306; CLORIDRATO DE MEMANTINA; CLORIDRATO MEMANTINA; CLORIDRATO MEMANTINA; 10 MG COM REV CT BL AL PLAS PVDC 250/120 TRANS X 30; NO_ACR
522714010036406; CLORIDRATO DE MEMANTINA; CLORIDRATO MEMANTINA; CLORIDRATO MEMANTINA; 10 MG COM REV CT BL AL PLAS PVC TRANS X 60; NO_ACR
522714010036906; CLORIDRATO DE MEMANTINA; CLORIDRATO MEMANTINA; CLORIDRATO MEMANTINA; 10 MG COM REV CT BL AL PLAS PVDC 250/40 TRANS X 60; NO_ACR
522714010037406; CLORIDRATO DE MEMANTINA; CLORIDRATO MEMANTINA; CLORIDRATO MEMANTINA; 10 MG COM REV CT BL AL PLAS PVDC 250/120 TRANS X 60; NO_ACR
510015020033206; CLORIDRATO DE METFORMINA; CLORIDRATO METFORMINA; CLORIDRATO METFORMINA; 1 G COM REV CT BL AL PLAS INC X 250 (EMB HOSP); NO_ACR
510015020033306; CLORIDRATO DE METFORMINA; CLORIDRATO METFORMINA; CLORIDRATO METFORMINA; 1 G COM REV CT BL AL PLAS INC X 90 (EMB FRAC); NO_ACR
510015020033406; CLORIDRATO DE METFORMINA; CLORIDRATO METFORMINA; CLORIDRATO METFORMINA; 1 G COM REV CT BL AL PLAS INC X 72 (EMB FRAC); NO_ACR
510015020033506; CLORIDRATO DE METFORMINA; CLORIDRATO METFORMINA; CLORIDRATO METFORMINA; 1 G COM REV CT BL AL PLAS INC X 60; NO_ACR
510015020033606; CLORIDRATO DE METFORMINA; CLORIDRATO METFORMINA; CLORIDRATO METFORMINA; 1 G COM REV CT BL AL PLAS INC X 30 ; NO_ACR
510015020033706; CLORIDRATO DE METFORMINA; CLORIDRATO METFORMINA; CLORIDRATO METFORMINA; 850 MG COM REV CT BL AL PLAS INC X 250 (EMB HOSP) ; NO_ACR
510015020033806; CLORIDRATO DE METFORMINA; CLORIDRATO METFORMINA; CLORIDRATO METFORMINA; 850 MG COM REV CT BL AL PLAS INC X 90 (EMB FRAC); NO_ACR
510015020033906; CLORIDRATO DE METFORMINA; CLORIDRATO METFORMINA; CLORIDRATO METFORMINA; 850 MG COM REV CT BL AL PLAS INC X 72 (EMB FRAC); NO_ACR
510015020034006; CLORIDRATO DE METFORMINA; CLORIDRATO METFORMINA; CLORIDRATO METFORMINA; 850 MG COM REV CT BL AL PLAS INC X 60; NO_ACR
510015020034106; CLORIDRATO DE METFORMINA; CLORIDRATO METFORMINA; CLORIDRATO METFORMINA; 850 MG COM REV CT BL AL PLAS INC X 30 ; NO_ACR
510015020034206; CLORIDRATO DE METFORMINA; CLORIDRATO METFORMINA; CLORIDRATO METFORMINA; 500 MG COM REV CT BL AL PLAS OPC X 250 (EMB HOSP); NO_ACR
510015020034306; CLORIDRATO DE METFORMINA; CLORIDRATO METFORMINA; CLORIDRATO METFORMINA; 500 MG COM REV CT BL AL PLAS OPC X 90 (EMB FRAC); NO_ACR
510015020034406; CLORIDRATO DE METFORMINA; CLORIDRATO METFORMINA; CLORIDRATO METFORMINA; 500 MG COM REV CT BL AL PLAS OPC X 72 (EMB FRAC); NO_ACR
510015020034506; CLORIDRATO DE METFORMINA; CLORIDRATO METFORMINA; CLORIDRATO METFORMINA; 500 MG COM REV CT BL AL PLAS OPC X 60; NO_ACR
510015020034606; CLORIDRATO DE METFORMINA; CLORIDRATO METFORMINA; CLORIDRATO METFORMINA; 500 MG COM REV CT BL AL PLAS OPC X 30 ; NO_ACR
521104003116117; CLORIDRATO DE METFORMINA; CLORIDRATO METFORMINA; CLORIDRATO METFORMINA; 1G COM REV CT  BL AL PLAS INC X 30 ; NO_ACR
521104004112115; CLORIDRATO DE METFORMINA; CLORIDRATO METFORMINA; CLORIDRATO METFORMINA; 1G COM REV CT  BL AL PLAS INC X 60; NO_ACR
521104001113110; CLORIDRATO DE METFORMINA; CLORIDRATO METFORMINA; CLORIDRATO METFORMINA; 500 MG COM REV CT BL AL PLAS INC X 30 ; NO_ACR
521104005119113; CLORIDRATO DE METFORMINA; CLORIDRATO METFORMINA; CLORIDRATO METFORMINA; 500 MG COM REV CT  BL AL PLAS INC X 60 ; NO_ACR
505210101116115; CLORIDRATO DE METFORMINA; CLORIDRATO METFORMINA; CLORIDRATO METFORMINA; 850 MG COM REV CT BL AL PLAS INC X 30; NO_ACR
521104002111111; CLORIDRATO DE METFORMINA; CLORIDRATO METFORMINA; CLORIDRATO METFORMINA; 850 MG COM REV CT BL AL PLAS INC X 30; NO_ACR
521104006115111; CLORIDRATO DE METFORMINA; CLORIDRATO METFORMINA; CLORIDRATO METFORMINA; 850 MG COM REV CT  BL AL PLAS INC X 60 ; NO_ACR
522102801137110; CLORIDRATO DE METOCLOPRAMIDA; CLORIDRATO METOCLOPRAMIDA; NOT FOUND; 4 MG/ML SOL OR CT FR PLAS OPC GOT X 10 ML; NO_ACR
506502301172111; CLORIDRATO DE OXIMETAZOLINA; CLORIDRATO OXIMETAZOLINA; CLORIDRATO OXIMETAZOLINA; 0.5 MG/ML SOL NAS CT FR PLAS OPC SPRAY X 10 ML; NO_ACR
506502302179118; CLORIDRATO DE OXIMETAZOLINA; CLORIDRATO OXIMETAZOLINA; CLORIDRATO OXIMETAZOLINA; 0.5 MG/ML SOL NAS CT FR PLAS OPC SPRAY X 30ML; NO_ACR
522712030022606; CLORIDRATO DE PAROXETINA; CLORIDRATO PAROXETINA; NOT FOUND; 20 MG COM REV CT BL AL PLAS INC X 10; NO_ACR
522712030022706; CLORIDRATO DE PAROXETINA; CLORIDRATO PAROXETINA; NOT FOUND; 20 MG COM REV CT BL AL PLAS INC X 15; NO_ACR
521121801114111; CLORIDRATO DE PAROXETINA; CLORIDRATO PAROXETINA; NOT FOUND; 20 MG COM REV CT BL AL PVC/PVDC INC X 20; NO_ACR
522712030022806; CLORIDRATO DE PAROXETINA; CLORIDRATO PAROXETINA; NOT FOUND; 20 MG COM REV CT BL AL PLAS INC X 20; NO_ACR
521121802110111; CLORIDRATO DE PAROXETINA; CLORIDRATO PAROXETINA; NOT FOUND; 20 MG COM REV CT BL AL PVC/PVDC INC X 30; NO_ACR
522712030022906; CLORIDRATO DE PAROXETINA; CLORIDRATO PAROXETINA; NOT FOUND; 20 MG COM REV CT BL AL PLAS INC X 30; NO_ACR
522712030023006; CLORIDRATO DE PAROXETINA; CLORIDRATO PAROXETINA; NOT FOUND; 20 MG COM REV CT BL AL PLAS INC X 60; NO_ACR
505202201131417; COMPLEVITAN; COMPLEVITAN; NOT FOUND; FR 100 ML; NO_ACR
505202203134413; COMPLEVITAN; COMPLEVITAN; NOT FOUND; FR 30 ML; NO_ACR
505202202111411; COMPLEVITAN; COMPLEVITAN; NOT FOUND; FR 30 DRG; NO_ACR
522113060007006; CLORIDRATO DE PROPRANOLOL; CLORIDRATO PROPRANOLOL; CLORIDRATO PROPRANOLOL; 40 MG COM CT BL AL PVC X 30; NO_ACR
522113060007106; CLORIDRATO DE PROPRANOLOL; CLORIDRATO PROPRANOLOL; CLORIDRATO PROPRANOLOL; 40 MG COM CT BL AL PVC X 40; NO_ACR
522113060007206; CLORIDRATO DE PROPRANOLOL; CLORIDRATO PROPRANOLOL; CLORIDRATO PROPRANOLOL; 40 MG COM CX BL AL PVC X 6000 (EMB HOSP); NO_ACR
521114020060106; CLORIDRATO DE RANITIDINA; CLORIDRATO RANITIDINA; CLORIDRATO RANITIDINA; 15 MG/ML XPE CT FR VD AMB X 120 ML + COP; NO_ACR
502401002118117; CLORIDRATO DE RANITIDINA; CLORIDRATO RANITIDINA; CLORIDRATO RANITIDINA; 150 MG COM REV CT ENV AL POLIET X 10 ; NO_ACR
506500601111111; CLORIDRATO DE RANITIDINA; CLORIDRATO RANITIDINA; CLORIDRATO RANITIDINA; 150 MG COM REV CT  BL AL/AL X 20; NO_ACR
521112040052506; CLORIDRATO DE RANITIDINA; CLORIDRATO RANITIDINA; CLORIDRATO RANITIDINA; 150 MG COM REV CT BL AL/AL X 20; NO_ACR
502401001111119; CLORIDRATO DE RANITIDINA; CLORIDRATO RANITIDINA; CLORIDRATO RANITIDINA; 150 MG COM REV CT 2 ENV AL POLIET X 10 ; NO_ACR
506500602116115; CLORIDRATO DE RANITIDINA; CLORIDRATO RANITIDINA; CLORIDRATO RANITIDINA; 150 MG COM REV CT  BL AL/AL X 28; NO_ACR
505608203151118; CLORIDRATO DE RANITIDINA; CLORIDRATO RANITIDINA; CLORIDRATO RANITIDINA; 25 MG/ML SOL INJ CT 50 AMP VD INC X 2 ML; NO_ACR
506500603112113; CLORIDRATO DE RANITIDINA; CLORIDRATO RANITIDINA; CLORIDRATO RANITIDINA; 300 MG COM REV CT  BL AL/AL X 10; NO_ACR
502401005117111; CLORIDRATO DE RANITIDINA; CLORIDRATO RANITIDINA; CLORIDRATO RANITIDINA; 300 MG COM REV CT ENV AL POLIET X 10  ; NO_ACR
506500604119111; CLORIDRATO DE RANITIDINA; CLORIDRATO RANITIDINA; CLORIDRATO RANITIDINA; 300 MG COM REV CT  BL AL/AL X 14; NO_ACR
506500605115111; CLORIDRATO DE RANITIDINA; CLORIDRATO RANITIDINA; CLORIDRATO RANITIDINA; 300 MG COM REV CT  BL AL/AL X 20; NO_ACR
521112040052606; CLORIDRATO DE RANITIDINA; CLORIDRATO RANITIDINA; CLORIDRATO RANITIDINA; 300 MG COM REV CT BL AL/AL X 20; NO_ACR
502401003114115; CLORIDRATO DE RANITIDINA; CLORIDRATO RANITIDINA; CLORIDRATO RANITIDINA; 300 MG COM REV CT 2 ENV AL POLIET X 10  ; NO_ACR
502401004110113; CLORIDRATO DE RANITIDINA; CLORIDRATO RANITIDINA; CLORIDRATO RANITIDINA; 300 MG COM REV CT 3 ENV AL POLIET X 10  ; NO_ACR
521104201112118; CLORIDRATO DE SELEGILINA; CLORIDRATO SELEGILINA; CLORIDRATO SELEGILINA; 5 MG COM CT BL AL PLAS INC X 30; NO_ACR
510014120019806; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 50 MG COM REV CT BL AL PLAS INC X 10  ; NO_ACR
510014120019906; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 50 MG COM REV CT BL AL PLAS INC X 14  ; NO_ACR
510014120020006; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 50 MG COM REV CT BL AL PLAS INC X 20; NO_ACR
510014120020106; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 50 MG COM REV CT BL AL PLAS INC X 28 ; NO_ACR
510014120020206; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 50 MG COM REV CT BL AL PLAS INC X 30; NO_ACR
510014120020306; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 50 MG COM REV CT BL AL PLAS INC X 40; NO_ACR
510014120020406; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 50 MG COM REV CT BL AL PLAS INC X 60; NO_ACR
510014120020506; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 50 MG COM REV CT BL AL PLAS INC X 500 (EMB HOSP); NO_ACR
510014120020606; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 50 MG COM REV CT BL AL/AL X 10; NO_ACR
510014120020706; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 50 MG COM REV CT BL AL/AL X 14; NO_ACR
510014120020806; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 50 MG COM REV CT BL AL/AL X 20; NO_ACR
510014120020906; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 50 MG COM REV CT BL AL/AL X 28; NO_ACR
510014120021006; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 50 MG COM REV CT BL AL/AL X 30; NO_ACR
510014120021106; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 50 MG COM REV CT BL AL/AL X 40; NO_ACR
510014120021206; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 50 MG COM REV CT BL AL/AL X 60; NO_ACR
510014120021306; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 50 MG COM REV CT BL AL/AL X 500 (EMB HOSP); NO_ACR
510014120021406; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 50 MG COM REV CT BL AL PLAS LEIT X 10; NO_ACR
510014120021506; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 50 MG COM REV CT BL AL PLAS LEIT X 14; NO_ACR
510014120021606; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 50 MG COM REV CT BL AL PLAS LEIT X 20; NO_ACR
510014120021706; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 50 MG COM REV CT BL AL PLAS LEIT X 28; NO_ACR
510014120021806; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 50 MG COM REV CT BL AL PLAS LEIT X 30; NO_ACR
510014120021906; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 50 MG COM REV CT BL AL PLAS LEIT X 40; NO_ACR
510014120022006; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 50 MG COM REV CT BL AL PLAS LEIT X 60; NO_ACR
510014120022106; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 50 MG COM REV CT BL AL PLAS LEIT X 500 (EMB HOSP); NO_ACR
510014120022206; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 100 MG COM REV CT BL AL PLAS INC X 10 ; NO_ACR
510014120022306; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 100 MG COM REV CT BL AL PLAS INC X 14; NO_ACR
510014120022406; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 100 MG COM REV CT BL AL PLAS INC X 20; NO_ACR
510014120022506; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 100 MG COM REV CT BL AL PLAS INC X 28; NO_ACR
510014120022606; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 100 MG COM REV CT BL AL PLAS INC X 30; NO_ACR
510014120022706; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 100 MG COM REV CT BL AL PLAS INC X 40; NO_ACR
510014120022806; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 100 MG COM REV CT BL AL PLAS INC X 60; NO_ACR
510014120022906; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 100 MG COM REV CT BL AL PLAS INC X 500 (EMB HOSP); NO_ACR
510014120023006; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 100 MG COM REV CT BL AL/AL X 10; NO_ACR
510014120023106; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 100 MG COM REV CT BL AL/AL X 14; NO_ACR
510014120023206; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 100 MG COM REV CT BL AL/AL X 20; NO_ACR
510014120023306; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 100 MG COM REV CT BL AL/AL X 28; NO_ACR
510014120023406; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 100 MG COM REV CT BL AL/AL X 30; NO_ACR
510014120023506; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 100 MG COM REV CT BL AL/AL X 40; NO_ACR
510014120023606; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 100 MG COM REV CT BL AL/AL X 60; NO_ACR
510014120023706; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 100 MG COM REV CT BL AL/AL X 500 (EMB HOSP); NO_ACR
510014120023806; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 100 MG COM REV CT BL AL PLAS OPC X 10; NO_ACR
510014120023906; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 100 MG COM REV CT BL AL PLAS OPC X 14; NO_ACR
510014120024006; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 100 MG COM REV CT BL AL PLAS OPC X 20; NO_ACR
510014120024106; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 100 MG COM REV CT BL AL PLAS OPC X 28; NO_ACR
510014120024206; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 100 MG COM REV CT BL AL PLAS OPC X 30; NO_ACR
510014120024306; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 100 MG COM REV CT BL AL PLAS OPC X 40; NO_ACR
510014120024406; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 100 MG COM REV CT BL AL PLAS OPC X 60; NO_ACR
510014120024506; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 100 MG COM REV CT BL AL PLAS OPC X 500 (EMB HOSP); NO_ACR
521104304116108; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 50 MG COM REV CT BL AL PLAS INC X 10; NO_ACR
521104303111102; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 50 MG COM REV CT BL AL PLAS INC X 20; NO_ACR
521104302113101; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 50 MG COM REV CT BL AL PLAS INC X 28; NO_ACR
521104301117111; CLORIDRATO DE SERTRALINA; CLORIDRATO SERTRALINA; CLORIDRATO SERTRALINA; 50 MG COM REV CT BL AL PLAS INC X 30; NO_ACR
521124401117118; CLORIDRATO DE SIBUTRAMINA MONOIDRATADO; CLORIDRATO SIBUTRAMINA MONOIDRATADO; CLORIDRATO SIBUTRAMINA MONOIDRATADO; 10 MG CAP GEL DURA CT BL AL PLAS INC X 30; NO_ACR
521124402113116; CLORIDRATO DE SIBUTRAMINA MONOIDRATADO; CLORIDRATO SIBUTRAMINA MONOIDRATADO; CLORIDRATO SIBUTRAMINA MONOIDRATADO; 15 MG CAP GEL DURA CT BL AL PLAS INC X 30; NO_ACR
521104401111115; CLORIDRATO DE SOTALOL; CLORIDRATO SOTALOL; CLORIDRATO SOTALOL; 120 MG COM CT BL AL PLAS INC X 30 ; NO_ACR
521104402118113; CLORIDRATO DE SOTALOL; CLORIDRATO SOTALOL; CLORIDRATO SOTALOL; 160 MG COM CT BL AL PLAS INC X 20  ; NO_ACR
510614040051505; COMBODART; COMBODART; NOT FOUND; 0.5 MG + 0.4 MG CAP GEL DURA CT LIB PROL FR PLAS OPC X 90; NO_ACR
510614040051605; COMBODART; COMBODART; NOT FOUND; 0.5 MG + 0.4 MG CAP GEL DURA CT LIB PROL  FR PLAS OPC X 60; NO_ACR
510612050047905; COMBODART; COMBODART; NOT FOUND; 0.5 MG + 0.4 MG CAP GEL DURA CT FR PLAS OPC X 30; NO_ACR
510612050047805; COMBODART; COMBODART; NOT FOUND; 0.5 MG + 0.4 MG CAP GEL DURA CT FR PLAS OPC X 07; NO_ACR
521112030052106; CLORIDRATO DE TERBINAFINA; CLORIDRATO TERBINAFINA; CLORIDRATO TERBINAFINA; 250 MG COM CT BL AL PLAS INC X 14; NO_ACR
521112030052206; CLORIDRATO DE TERBINAFINA; CLORIDRATO TERBINAFINA; CLORIDRATO TERBINAFINA; 250 MG COM CT BL AL PLAS INC X 28; NO_ACR
