268075; SULFATO DE MAGNÉSIO; SULFATO MAGNESIO; NOT FOUND; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
308877; SEVOFLURANO; SEVOFLURANO; SEVOFLURANO; LIQUIDO INALANTE FRASCO 250.00 ML; NO_ACR
308877; SEVOFLURANO; SEVOFLURANO; SEVOFLURANO; LIQUIDO INALANTE FRASCO 250.00 ML; NO_ACR
308877; SEVOFLURANO; SEVOFLURANO; SEVOFLURANO; LIQUIDO INALANTE FRASCO 250.00 ML; NO_ACR
308877; SEVOFLURANO; SEVOFLURANO; SEVOFLURANO; LIQUIDO INALANTE FRASCO 250.00 ML; NO_ACR
308877; SEVOFLURANO; SEVOFLURANO; SEVOFLURANO; LIQUIDO INALANTE FRASCO 250.00 ML; NO_ACR
308877; SEVOFLURANO; SEVOFLURANO; SEVOFLURANO; LIQUIDO INALANTE FRASCO 250.00 ML; NO_ACR
308882; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 400MG + 80MG FRASCO 100.00 ML; NO_ACR
308882; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 400MG + 80MG FRASCO 100.00 ML; NO_ACR
308882; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 400MG + 80MG FRASCO 50.00 ML; NO_ACR
308882; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 400MG + 80MG FRASCO 50.00 ML; NO_ACR
308882; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 400MG + 80MG FRASCO 50.00 ML; NO_ACR
308882; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 400MG + 80MG FRASCO 50.00 ML; NO_ACR
308882; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 400MG + 80MG FRASCO 60.00 ML; NO_ACR
308882; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 400MG + 80MG FRASCO 100.00 ML; NO_ACR
308882; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 400MG + 80MG FRASCO 100.00 ML; NO_ACR
308882; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 400MG + 80MG FRASCO 50.00 ML; NO_ACR
308882; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 400MG + 80MG FRASCO 100.00 ML; NO_ACR
308882; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 400MG + 80MG FRASCO 60.00 ML; NO_ACR
308882; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 400MG + 80MG FRASCO 60.00 ML; NO_ACR
308883; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 800MG + 160MG FRASCO 120.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 50.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 60.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 50.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 60.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 60.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 50.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 50.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 50.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 120.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 120.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 60.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 50.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 50.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 60.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 50.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 50.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 60.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 50.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 50.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 60.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 50.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 50.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 50.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 50.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 50.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 60.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 120.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 50.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 50.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 60.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 50.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 60.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 50.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 60.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 50.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 50.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 50.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 50.00 ML; NO_ACR
308884; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 40MG + 8MG/ML. SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
308885; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 80MG + 16MG/ML. SOLUCAO INJETAVEL FRASCO 100.00 ML; NO_ACR
308885; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 80MG + 16MG/ML. SOLUCAO INJETAVEL FRASCO 50.00 ML; NO_ACR
308885; SULFAMETOXAZOL; SULFAMETOXAZOL; SULFAMETOXAZOL; ASSOCIADO A TRIMETOPRIMA. 80MG + 16MG/ML. SOLUCAO INJETAVEL FRASCO 100.00 ML; NO_ACR
311465; SULFATO DE ZINCO; SULFATO ZINCO; NOT FOUND; 200 MCG/ML. SOLUCAO INJETAVEL FRASCO 10.00 ML; NO_ACR
311465; SULFATO DE ZINCO; SULFATO ZINCO; NOT FOUND; 200 MCG/ML. SOLUCAO INJETAVEL FRASCO 50.00 ML; NO_ACR
311465; SULFATO DE ZINCO; SULFATO ZINCO; NOT FOUND; 200 MCG/ML. SOLUCAO INJETAVEL FRASCO 100.00 ML; NO_ACR
311465; SULFATO DE ZINCO; SULFATO ZINCO; NOT FOUND; 200 MCG/ML. SOLUCAO INJETAVEL FRASCO 100.00 ML; NO_ACR
317787; SALICILATO DE METILA; SALICILATO METILA; SALICILATO METILA; ASSOCIADA A CANFORA. MENTOL. E ESS. DE TEREBENTINA. 0.0333 ML + 0.0333 G + 0.0083 G + 0.0833 ML/ML. SOLUCAO TOPICA. FRASCO AEROSSOL FRASCO 60.00 ML; NO_ACR
317787; SALICILATO DE METILA; SALICILATO METILA; SALICILATO METILA; ASSOCIADA A CANFORA. MENTOL. E ESS. DE TEREBENTINA. 0.0333 ML + 0.0333 G + 0.0083 G + 0.0833 ML/ML. SOLUCAO TOPICA. FRASCO AEROSSOL FRASCO 120.00 ML; NO_ACR
317787; SALICILATO DE METILA; SALICILATO METILA; SALICILATO METILA; ASSOCIADA A CANFORA. MENTOL. E ESS. DE TEREBENTINA. 0.0333 ML + 0.0333 G + 0.0083 G + 0.0833 ML/ML. SOLUCAO TOPICA. FRASCO AEROSSOL FRASCO 60.00 ML; NO_ACR
317787; SALICILATO DE METILA; SALICILATO METILA; SALICILATO METILA; ASSOCIADA A CANFORA. MENTOL. E ESS. DE TEREBENTINA. 0.0333 ML + 0.0333 G + 0.0083 G + 0.0833 ML/ML. SOLUCAO TOPICA. FRASCO AEROSSOL FRASCO 120.00 ML; NO_ACR
317787; SALICILATO DE METILA; SALICILATO METILA; SALICILATO METILA; ASSOCIADA A CANFORA. MENTOL. E ESS. DE TEREBENTINA. 0.0333 ML + 0.0333 G + 0.0083 G + 0.0833 ML/ML. SOLUCAO TOPICA. FRASCO AEROSSOL FRASCO 120.00 ML; NO_ACR
