267768; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG AMPOLA 2.00 ML; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
271725; PIPERACILINA; PIPERACILINA; PIPERACILINA; ASSOCIADA COM TAZOBACTAMA. 4G + 500MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273258; PAMIDRONATO SÓDICO; PAMIDRONATO SODICO; NOT FOUND; 90 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273258; PAMIDRONATO SÓDICO; PAMIDRONATO SODICO; NOT FOUND; 90 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273258; PAMIDRONATO SÓDICO; PAMIDRONATO SODICO; NOT FOUND; 90 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273258; PAMIDRONATO SÓDICO; PAMIDRONATO SODICO; NOT FOUND; 90 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273258; PAMIDRONATO SÓDICO; PAMIDRONATO SODICO; NOT FOUND; 90 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273258; PAMIDRONATO SÓDICO; PAMIDRONATO SODICO; NOT FOUND; 90 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273258; PAMIDRONATO SÓDICO; PAMIDRONATO SODICO; NOT FOUND; 90 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273258; PAMIDRONATO SÓDICO; PAMIDRONATO SODICO; NOT FOUND; 90 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273258; PAMIDRONATO SÓDICO; PAMIDRONATO SODICO; NOT FOUND; 90 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273258; PAMIDRONATO SÓDICO; PAMIDRONATO SODICO; NOT FOUND; 90 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273258; PAMIDRONATO SÓDICO; PAMIDRONATO SODICO; NOT FOUND; 90 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273258; PAMIDRONATO SÓDICO; PAMIDRONATO SODICO; NOT FOUND; 90 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273258; PAMIDRONATO SÓDICO; PAMIDRONATO SODICO; NOT FOUND; 90 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273258; PAMIDRONATO SÓDICO; PAMIDRONATO SODICO; NOT FOUND; 90 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273258; PAMIDRONATO SÓDICO; PAMIDRONATO SODICO; NOT FOUND; 90 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273258; PAMIDRONATO SÓDICO; PAMIDRONATO SODICO; NOT FOUND; 90 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273258; PAMIDRONATO SÓDICO; PAMIDRONATO SODICO; NOT FOUND; 90 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273258; PAMIDRONATO SÓDICO; PAMIDRONATO SODICO; NOT FOUND; 90 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273939; PARECOXIBE SÓDICO; PARECOXIBE SODICO; PARECOXIBE SODICO; 40 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273939; PARECOXIBE SÓDICO; PARECOXIBE SODICO; PARECOXIBE SODICO; 40 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273939; PARECOXIBE SÓDICO; PARECOXIBE SODICO; PARECOXIBE SODICO; 40 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273939; PARECOXIBE SÓDICO; PARECOXIBE SODICO; PARECOXIBE SODICO; 40 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273939; PARECOXIBE SÓDICO; PARECOXIBE SODICO; PARECOXIBE SODICO; 40 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273939; PARECOXIBE SÓDICO; PARECOXIBE SODICO; PARECOXIBE SODICO; 40 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273939; PARECOXIBE SÓDICO; PARECOXIBE SODICO; PARECOXIBE SODICO; 40 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273939; PARECOXIBE SÓDICO; PARECOXIBE SODICO; PARECOXIBE SODICO; 40 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273939; PARECOXIBE SÓDICO; PARECOXIBE SODICO; PARECOXIBE SODICO; 40 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273939; PARECOXIBE SÓDICO; PARECOXIBE SODICO; PARECOXIBE SODICO; 40 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273939; PARECOXIBE SÓDICO; PARECOXIBE SODICO; PARECOXIBE SODICO; 40 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273939; PARECOXIBE SÓDICO; PARECOXIBE SODICO; PARECOXIBE SODICO; 40 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273939; PARECOXIBE SÓDICO; PARECOXIBE SODICO; PARECOXIBE SODICO; 40 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273939; PARECOXIBE SÓDICO; PARECOXIBE SODICO; PARECOXIBE SODICO; 40 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273939; PARECOXIBE SÓDICO; PARECOXIBE SODICO; PARECOXIBE SODICO; 40 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273939; PARECOXIBE SÓDICO; PARECOXIBE SODICO; PARECOXIBE SODICO; 40 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273939; PARECOXIBE SÓDICO; PARECOXIBE SODICO; PARECOXIBE SODICO; 40 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273939; PARECOXIBE SÓDICO; PARECOXIBE SODICO; PARECOXIBE SODICO; 40 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273939; PARECOXIBE SÓDICO; PARECOXIBE SODICO; PARECOXIBE SODICO; 40 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273939; PARECOXIBE SÓDICO; PARECOXIBE SODICO; PARECOXIBE SODICO; 40 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273939; PARECOXIBE SÓDICO; PARECOXIBE SODICO; PARECOXIBE SODICO; 40 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273939; PARECOXIBE SÓDICO; PARECOXIBE SODICO; PARECOXIBE SODICO; 40 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273939; PARECOXIBE SÓDICO; PARECOXIBE SODICO; PARECOXIBE SODICO; 40 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273939; PARECOXIBE SÓDICO; PARECOXIBE SODICO; PARECOXIBE SODICO; 40 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273939; PARECOXIBE SÓDICO; PARECOXIBE SODICO; PARECOXIBE SODICO; 40 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
273939; PARECOXIBE SÓDICO; PARECOXIBE SODICO; PARECOXIBE SODICO; 40 MG. INJETAVEL FRASCO-AMPOLA; NO_ACR
331938; PEMETREXEDE; PEMETREXEDE; PEMETREXEDE; 500 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
331938; PEMETREXEDE; PEMETREXEDE; PEMETREXEDE; 500 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
331938; PEMETREXEDE; PEMETREXEDE; PEMETREXEDE; 500 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
331938; PEMETREXEDE; PEMETREXEDE; PEMETREXEDE; 500 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
331938; PEMETREXEDE; PEMETREXEDE; PEMETREXEDE; 500 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
331938; PEMETREXEDE; PEMETREXEDE; PEMETREXEDE; 500 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
331938; PEMETREXEDE; PEMETREXEDE; PEMETREXEDE; 500 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
331938; PEMETREXEDE; PEMETREXEDE; PEMETREXEDE; 500 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
331938; PEMETREXEDE; PEMETREXEDE; PEMETREXEDE; 500 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
331938; PEMETREXEDE; PEMETREXEDE; PEMETREXEDE; 500 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
331938; PEMETREXEDE; PEMETREXEDE; PEMETREXEDE; 500 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
331938; PEMETREXEDE; PEMETREXEDE; PEMETREXEDE; 500 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
331938; PEMETREXEDE; PEMETREXEDE; PEMETREXEDE; 500 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
331938; PEMETREXEDE; PEMETREXEDE; PEMETREXEDE; 500 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
331938; PEMETREXEDE; PEMETREXEDE; PEMETREXEDE; 500 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
331938; PEMETREXEDE; PEMETREXEDE; PEMETREXEDE; 500 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
331938; PEMETREXEDE; PEMETREXEDE; PEMETREXEDE; 500 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
331938; PEMETREXEDE; PEMETREXEDE; PEMETREXEDE; 500 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
333446; PALIVIZUMABE; PALIVIZUMABE; PALIVIZUMABE; 100 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
333446; PALIVIZUMABE; PALIVIZUMABE; PALIVIZUMABE; 100 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
333446; PALIVIZUMABE; PALIVIZUMABE; PALIVIZUMABE; 100 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
333446; PALIVIZUMABE; PALIVIZUMABE; PALIVIZUMABE; 100 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
333446; PALIVIZUMABE; PALIVIZUMABE; PALIVIZUMABE; 100 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
333446; PALIVIZUMABE; PALIVIZUMABE; PALIVIZUMABE; 100 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
333446; PALIVIZUMABE; PALIVIZUMABE; PALIVIZUMABE; 100 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
333446; PALIVIZUMABE; PALIVIZUMABE; PALIVIZUMABE; 100 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
333446; PALIVIZUMABE; PALIVIZUMABE; PALIVIZUMABE; 100 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
352314; PANTOPRAZOL; PANTOPRAZOL; PANTOPRAZOL; 40 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
352314; PANTOPRAZOL; PANTOPRAZOL; PANTOPRAZOL; 40 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
352314; PANTOPRAZOL; PANTOPRAZOL; PANTOPRAZOL; 40 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
352314; PANTOPRAZOL; PANTOPRAZOL; PANTOPRAZOL; 40 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
352314; PANTOPRAZOL; PANTOPRAZOL; PANTOPRAZOL; 40 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
352314; PANTOPRAZOL; PANTOPRAZOL; PANTOPRAZOL; 40 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
352314; PANTOPRAZOL; PANTOPRAZOL; PANTOPRAZOL; 40 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
352314; PANTOPRAZOL; PANTOPRAZOL; PANTOPRAZOL; 40 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
352314; PANTOPRAZOL; PANTOPRAZOL; PANTOPRAZOL; 40 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
352314; PANTOPRAZOL; PANTOPRAZOL; PANTOPRAZOL; 40 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
352314; PANTOPRAZOL; PANTOPRAZOL; PANTOPRAZOL; 40 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
352314; PANTOPRAZOL; PANTOPRAZOL; PANTOPRAZOL; 40 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
353334; PEGVISOMANTO; PEGVISOMANTO; PEGVISOMANTO; 10 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
353334; PEGVISOMANTO; PEGVISOMANTO; PEGVISOMANTO; 10 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
353334; PEGVISOMANTO; PEGVISOMANTO; PEGVISOMANTO; 10 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
353334; PEGVISOMANTO; PEGVISOMANTO; PEGVISOMANTO; 10 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
353334; PEGVISOMANTO; PEGVISOMANTO; PEGVISOMANTO; 10 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
353334; PEGVISOMANTO; PEGVISOMANTO; PEGVISOMANTO; 10 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
353334; PEGVISOMANTO; PEGVISOMANTO; PEGVISOMANTO; 10 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
353334; PEGVISOMANTO; PEGVISOMANTO; PEGVISOMANTO; 10 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
353334; PEGVISOMANTO; PEGVISOMANTO; PEGVISOMANTO; 10 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
353336; PEGVISOMANTO; PEGVISOMANTO; PEGVISOMANTO; 15 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
353336; PEGVISOMANTO; PEGVISOMANTO; PEGVISOMANTO; 15 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
353336; PEGVISOMANTO; PEGVISOMANTO; PEGVISOMANTO; 15 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
353336; PEGVISOMANTO; PEGVISOMANTO; PEGVISOMANTO; 15 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
405216; PEMETREXEDE; PEMETREXEDE; PEMETREXEDE; 100 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
405216; PEMETREXEDE; PEMETREXEDE; PEMETREXEDE; 100 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
405216; PEMETREXEDE; PEMETREXEDE; PEMETREXEDE; 100 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
405216; PEMETREXEDE; PEMETREXEDE; PEMETREXEDE; 100 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
405216; PEMETREXEDE; PEMETREXEDE; PEMETREXEDE; 100 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
405216; PEMETREXEDE; PEMETREXEDE; PEMETREXEDE; 100 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
405216; PEMETREXEDE; PEMETREXEDE; PEMETREXEDE; 100 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
416183; POLIMIXINA B; POLIMIXINA B; POLIMIXINA B; ASSOCIADA A BACITRACINA ZINCICA. NEOMICINA SULFATO. OXIDO DE ZINCO E PEROXIDO DE ZINCO. 5.000 UI + 500 UI + 5 MG + 635.5 MG + 200 MG/G. PO TOPICO FRASCO-AMPOLA; NO_ACR
416183; POLIMIXINA B; POLIMIXINA B; POLIMIXINA B; ASSOCIADA A BACITRACINA ZINCICA. NEOMICINA SULFATO. OXIDO DE ZINCO E PEROXIDO DE ZINCO. 5.000 UI + 500 UI + 5 MG + 635.5 MG + 200 MG/G. PO TOPICO FRASCO-AMPOLA; NO_ACR
416183; POLIMIXINA B; POLIMIXINA B; POLIMIXINA B; ASSOCIADA A BACITRACINA ZINCICA. NEOMICINA SULFATO. OXIDO DE ZINCO E PEROXIDO DE ZINCO. 5.000 UI + 500 UI + 5 MG + 635.5 MG + 200 MG/G. PO TOPICO FRASCO-AMPOLA; NO_ACR
426668; PALIVIZUMABE; PALIVIZUMABE; PALIVIZUMABE; 50 MG. PO LIOFILO P/ INJETAVEL FRASCO-AMPOLA; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
277319; PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA); PEROXIDO HIDROGENIO AGUA OXIGENADA; NOT FOUND; 10 VOLUMES LITRO; NO_ACR
