267107; FENITOÍNA SÓDICA; FENITOINA SODICA; FENITOINA SODICA; 50 MG/ML. SOLUCAO INJETAVEL AMPOLA 5.00 ML; NO_ACR
279298; FENOTEROL BROMIDRATO; FENOTEROL BROMIDRATO; NOT FOUND; ASSOCIADO COM IPRATROPIO BROMETO. 0.1MG + 0.04MG / DOSE. AEROSSOL ORAL FRASCO 200.00 DOSE(S); NO_ACR
279298; FENOTEROL BROMIDRATO; FENOTEROL BROMIDRATO; NOT FOUND; ASSOCIADO COM IPRATROPIO BROMETO. 0.1MG + 0.04MG / DOSE. AEROSSOL ORAL FRASCO 200.00 DOSE(S); NO_ACR
279298; FENOTEROL BROMIDRATO; FENOTEROL BROMIDRATO; NOT FOUND; ASSOCIADO COM IPRATROPIO BROMETO. 0.1MG + 0.04MG / DOSE. AEROSSOL ORAL FRASCO 15.00 ML; NO_ACR
279298; FENOTEROL BROMIDRATO; FENOTEROL BROMIDRATO; NOT FOUND; ASSOCIADO COM IPRATROPIO BROMETO. 0.1MG + 0.04MG / DOSE. AEROSSOL ORAL FRASCO 200.00 DOSE(S); NO_ACR
279298; FENOTEROL BROMIDRATO; FENOTEROL BROMIDRATO; NOT FOUND; ASSOCIADO COM IPRATROPIO BROMETO. 0.1MG + 0.04MG / DOSE. AEROSSOL ORAL FRASCO 15.00 ML; NO_ACR
280603; FLUORETO DE SÓDIO; FLUORETO SODIO; NOT FOUND; SISTEMA GEL DE FLUOR FOSFATO ACIDULADO. COM SABOR. GEL TIXOTROPICO. FLUORETO DE SODIO 1.23%. AC. FOSFORICO 0.98%. PH - 3 A 3.5 FRASCO 200.00 ML; NO_ACR
280603; FLUORETO DE SÓDIO; FLUORETO SODIO; NOT FOUND; SISTEMA GEL DE FLUOR FOSFATO ACIDULADO. COM SABOR. GEL TIXOTROPICO. FLUORETO DE SODIO 1.23%. AC. FOSFORICO 0.98%. PH - 3 A 3.5 FRASCO 250.00 ML; NO_ACR
300412; FILGRASTIM; FILGRASTIM; FILGRASTIM; 300 MCG/ML. SOLUCAO INJETAVEL FRASCO 1.00 ML; NO_ACR
300412; FILGRASTIM; FILGRASTIM; FILGRASTIM; 300 MCG/ML. SOLUCAO INJETAVEL FRASCO 1.00 ML; NO_ACR
300412; FILGRASTIM; FILGRASTIM; FILGRASTIM; 300 MCG/ML. SOLUCAO INJETAVEL FRASCO 1.00 ML; NO_ACR
300412; FILGRASTIM; FILGRASTIM; FILGRASTIM; 300 MCG/ML. SOLUCAO INJETAVEL FRASCO 1.00 ML; NO_ACR
300412; FILGRASTIM; FILGRASTIM; FILGRASTIM; 300 MCG/ML. SOLUCAO INJETAVEL FRASCO 1.00 ML; NO_ACR
300412; FILGRASTIM; FILGRASTIM; FILGRASTIM; 300 MCG/ML. SOLUCAO INJETAVEL FRASCO 1.00 ML; NO_ACR
300412; FILGRASTIM; FILGRASTIM; FILGRASTIM; 300 MCG/ML. SOLUCAO INJETAVEL FRASCO 1.00 ML; NO_ACR
300412; FILGRASTIM; FILGRASTIM; FILGRASTIM; 300 MCG/ML. SOLUCAO INJETAVEL FRASCO 1.00 ML; NO_ACR
300412; FILGRASTIM; FILGRASTIM; FILGRASTIM; 300 MCG/ML. SOLUCAO INJETAVEL FRASCO 1.00 ML; NO_ACR
300412; FILGRASTIM; FILGRASTIM; FILGRASTIM; 300 MCG/ML. SOLUCAO INJETAVEL FRASCO 1.00 ML; NO_ACR
300412; FILGRASTIM; FILGRASTIM; FILGRASTIM; 300 MCG/ML. SOLUCAO INJETAVEL FRASCO 1.00 ML; NO_ACR
300412; FILGRASTIM; FILGRASTIM; FILGRASTIM; 300 MCG/ML. SOLUCAO INJETAVEL FRASCO 1.00 ML; NO_ACR
300412; FILGRASTIM; FILGRASTIM; FILGRASTIM; 300 MCG/ML. SOLUCAO INJETAVEL FRASCO 1.00 ML; NO_ACR
300412; FILGRASTIM; FILGRASTIM; FILGRASTIM; 300 MCG/ML. SOLUCAO INJETAVEL FRASCO 1.00 ML; NO_ACR
300412; FILGRASTIM; FILGRASTIM; FILGRASTIM; 300 MCG/ML. SOLUCAO INJETAVEL FRASCO 1.20 ML; NO_ACR
300412; FILGRASTIM; FILGRASTIM; FILGRASTIM; 300 MCG/ML. SOLUCAO INJETAVEL FRASCO 1.00 ML; NO_ACR
300412; FILGRASTIM; FILGRASTIM; FILGRASTIM; 300 MCG/ML. SOLUCAO INJETAVEL FRASCO 1.00 ML; NO_ACR
300412; FILGRASTIM; FILGRASTIM; FILGRASTIM; 300 MCG/ML. SOLUCAO INJETAVEL FRASCO 1.00 ML; NO_ACR
300412; FILGRASTIM; FILGRASTIM; FILGRASTIM; 300 MCG/ML. SOLUCAO INJETAVEL FRASCO 1.00 ML; NO_ACR
300412; FILGRASTIM; FILGRASTIM; FILGRASTIM; 300 MCG/ML. SOLUCAO INJETAVEL FRASCO 1.00 ML; NO_ACR
300412; FILGRASTIM; FILGRASTIM; FILGRASTIM; 300 MCG/ML. SOLUCAO INJETAVEL FRASCO 1.00 ML; NO_ACR
300412; FILGRASTIM; FILGRASTIM; FILGRASTIM; 300 MCG/ML. SOLUCAO INJETAVEL FRASCO 1.00 ML; NO_ACR
300412; FILGRASTIM; FILGRASTIM; FILGRASTIM; 300 MCG/ML. SOLUCAO INJETAVEL FRASCO 1.00 ML; NO_ACR
300412; FILGRASTIM; FILGRASTIM; FILGRASTIM; 300 MCG/ML. SOLUCAO INJETAVEL FRASCO 1.00 ML; NO_ACR
300412; FILGRASTIM; FILGRASTIM; FILGRASTIM; 300 MCG/ML. SOLUCAO INJETAVEL FRASCO 1.00 ML; NO_ACR
300412; FILGRASTIM; FILGRASTIM; FILGRASTIM; 300 MCG/ML. SOLUCAO INJETAVEL FRASCO 1.00 ML; NO_ACR
300412; FILGRASTIM; FILGRASTIM; FILGRASTIM; 300 MCG/ML. SOLUCAO INJETAVEL FRASCO 1.00 ML; NO_ACR
300412; FILGRASTIM; FILGRASTIM; FILGRASTIM; 300 MCG/ML. SOLUCAO INJETAVEL FRASCO 1.00 ML; NO_ACR
300412; FILGRASTIM; FILGRASTIM; FILGRASTIM; 300 MCG/ML. SOLUCAO INJETAVEL FRASCO 1.20 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
301906; FLUORETO DE SÓDIO; FLUORETO SODIO; NOT FOUND; 0.05%. SOLUCAO BUCAL FRASCO 200.00 ML; NO_ACR
301906; FLUORETO DE SÓDIO; FLUORETO SODIO; NOT FOUND; 0.05%. SOLUCAO BUCAL FRASCO 200.00 ML; NO_ACR
301906; FLUORETO DE SÓDIO; FLUORETO SODIO; NOT FOUND; 0.05%. SOLUCAO BUCAL FRASCO 200.00 ML; NO_ACR
301906; FLUORETO DE SÓDIO; FLUORETO SODIO; NOT FOUND; 0.05%. SOLUCAO BUCAL FRASCO 200.00 ML; NO_ACR
301906; FLUORETO DE SÓDIO; FLUORETO SODIO; NOT FOUND; 0.05%. SOLUCAO BUCAL FRASCO 200.00 ML; NO_ACR
301906; FLUORETO DE SÓDIO; FLUORETO SODIO; NOT FOUND; 0.05%. SOLUCAO BUCAL FRASCO 250.00 ML; NO_ACR
301906; FLUORETO DE SÓDIO; FLUORETO SODIO; NOT FOUND; 0.05%. SOLUCAO BUCAL FRASCO 500.00 ML; NO_ACR
301906; FLUORETO DE SÓDIO; FLUORETO SODIO; NOT FOUND; 0.05%. SOLUCAO BUCAL FRASCO 100.00 G; NO_ACR
301906; FLUORETO DE SÓDIO; FLUORETO SODIO; NOT FOUND; 0.05%. SOLUCAO BUCAL FRASCO 200.00 ML; NO_ACR
301906; FLUORETO DE SÓDIO; FLUORETO SODIO; NOT FOUND; 0.05%. SOLUCAO BUCAL FRASCO 200.00 ML; NO_ACR
301906; FLUORETO DE SÓDIO; FLUORETO SODIO; NOT FOUND; 0.05%. SOLUCAO BUCAL FRASCO 100.00 G; NO_ACR
301906; FLUORETO DE SÓDIO; FLUORETO SODIO; NOT FOUND; 0.05%. SOLUCAO BUCAL FRASCO 200.00 ML; NO_ACR
301906; FLUORETO DE SÓDIO; FLUORETO SODIO; NOT FOUND; 0.05%. SOLUCAO BUCAL FRASCO 200.00 ML; NO_ACR
301906; FLUORETO DE SÓDIO; FLUORETO SODIO; NOT FOUND; 0.05%. SOLUCAO BUCAL FRASCO 200.00 ML; NO_ACR
301906; FLUORETO DE SÓDIO; FLUORETO SODIO; NOT FOUND; 0.05%. SOLUCAO BUCAL FRASCO 200.00 ML; NO_ACR
301906; FLUORETO DE SÓDIO; FLUORETO SODIO; NOT FOUND; 0.05%. SOLUCAO BUCAL FRASCO 100.00 G; NO_ACR
301906; FLUORETO DE SÓDIO; FLUORETO SODIO; NOT FOUND; 0.05%. SOLUCAO BUCAL FRASCO 200.00 ML; NO_ACR
301906; FLUORETO DE SÓDIO; FLUORETO SODIO; NOT FOUND; 0.05%. SOLUCAO BUCAL FRASCO 200.00 ML; NO_ACR
