267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
272692; MELFALANA; MELFALANA; MELFALANA; 50 MG. INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
272692; MELFALANA; MELFALANA; MELFALANA; 50 MG. INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
272692; MELFALANA; MELFALANA; MELFALANA; 50 MG. INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
272692; MELFALANA; MELFALANA; MELFALANA; 50 MG. INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
272692; MELFALANA; MELFALANA; MELFALANA; 50 MG. INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
272692; MELFALANA; MELFALANA; MELFALANA; 50 MG. INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
272692; MELFALANA; MELFALANA; MELFALANA; 50 MG. INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
272692; MELFALANA; MELFALANA; MELFALANA; 50 MG. INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
272692; MELFALANA; MELFALANA; MELFALANA; 50 MG. INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
273639; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; ASSOCIADAS COM SAIS MINERAIS; NO_ACR; FRASCO-AMPOLA; 0
273639; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; ASSOCIADAS COM SAIS MINERAIS; NO_ACR; FRASCO-AMPOLA; 0
273639; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; ASSOCIADAS COM SAIS MINERAIS; NO_ACR; FRASCO-AMPOLA; 0
273639; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; ASSOCIADAS COM SAIS MINERAIS; NO_ACR; FRASCO-AMPOLA; 0
273639; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; ASSOCIADAS COM SAIS MINERAIS; NO_ACR; FRASCO-AMPOLA; 0
273639; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; ASSOCIADAS COM SAIS MINERAIS; NO_ACR; FRASCO-AMPOLA; 0
273639; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; ASSOCIADAS COM SAIS MINERAIS; NO_ACR; FRASCO-AMPOLA; 0
273642; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; ASSOCIADAS COM SAIS MINERAIS. VITS:A.B1.B2.B12.C.D.K1.NICOTINAMIDA.PANTOTENATO. MINERAIS:B.CA.CU.CR.FE.P.MN.MG.NI.SE.ZN.SI.MO.V.CL. BIOTINA E ACIDO FOLICO; NO_ACR; FRASCO-AMPOLA; 0
273642; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; ASSOCIADAS COM SAIS MINERAIS. VITS:A.B1.B2.B12.C.D.K1.NICOTINAMIDA.PANTOTENATO. MINERAIS:B.CA.CU.CR.FE.P.MN.MG.NI.SE.ZN.SI.MO.V.CL. BIOTINA E ACIDO FOLICO; NO_ACR; FRASCO-AMPOLA; 0
273642; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; ASSOCIADAS COM SAIS MINERAIS. VITS:A.B1.B2.B12.C.D.K1.NICOTINAMIDA.PANTOTENATO. MINERAIS:B.CA.CU.CR.FE.P.MN.MG.NI.SE.ZN.SI.MO.V.CL. BIOTINA E ACIDO FOLICO; NO_ACR; FRASCO-AMPOLA; 0
273642; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; ASSOCIADAS COM SAIS MINERAIS. VITS:A.B1.B2.B12.C.D.K1.NICOTINAMIDA.PANTOTENATO. MINERAIS:B.CA.CU.CR.FE.P.MN.MG.NI.SE.ZN.SI.MO.V.CL. BIOTINA E ACIDO FOLICO; NO_ACR; FRASCO-AMPOLA; 0
273811; MENOTROPINA; MENOTROPINA; MENOTROPINA; ALFA. 75 UI. INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
275513; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; ASSOCIADAS COM SAIS MINERAIS. FORMULACAO ESPECIAL MANIPULADA; NO_ACR; FRASCO-AMPOLA; 0
275513; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; ASSOCIADAS COM SAIS MINERAIS. FORMULACAO ESPECIAL MANIPULADA; NO_ACR; FRASCO-AMPOLA; 0
286846; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; COMPOSICAO: VITS. A;C;D. VITAMINAS DO COMPLEXO B. SOLUCAO ORAL GOTAS; NO_ACR; FRASCO-AMPOLA; 0
288297; MEROPENEM; MEROPENEM; MEROPENEM; 500 MG. DILUENTE CLORETO DE SODIO 0.9%. SISTEMA FECHADO. INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
288297; MEROPENEM; MEROPENEM; MEROPENEM; 500 MG. DILUENTE CLORETO DE SODIO 0.9%. SISTEMA FECHADO. INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
288297; MEROPENEM; MEROPENEM; MEROPENEM; 500 MG. DILUENTE CLORETO DE SODIO 0.9%. SISTEMA FECHADO. INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
288297; MEROPENEM; MEROPENEM; MEROPENEM; 500 MG. DILUENTE CLORETO DE SODIO 0.9%. SISTEMA FECHADO. INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
288297; MEROPENEM; MEROPENEM; MEROPENEM; 500 MG. DILUENTE CLORETO DE SODIO 0.9%. SISTEMA FECHADO. INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
288297; MEROPENEM; MEROPENEM; MEROPENEM; 500 MG. DILUENTE CLORETO DE SODIO 0.9%. SISTEMA FECHADO. INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
288297; MEROPENEM; MEROPENEM; MEROPENEM; 500 MG. DILUENTE CLORETO DE SODIO 0.9%. SISTEMA FECHADO. INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
288297; MEROPENEM; MEROPENEM; MEROPENEM; 500 MG. DILUENTE CLORETO DE SODIO 0.9%. SISTEMA FECHADO. INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
288297; MEROPENEM; MEROPENEM; MEROPENEM; 500 MG. DILUENTE CLORETO DE SODIO 0.9%. SISTEMA FECHADO. INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
288298; MEROPENEM; MEROPENEM; MEROPENEM; 1 G. DILUENTE CLORETO DE SODIO 0.9%. SISTEMA FECHADO. INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
288298; MEROPENEM; MEROPENEM; MEROPENEM; 1 G. DILUENTE CLORETO DE SODIO 0.9%. SISTEMA FECHADO. INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
288298; MEROPENEM; MEROPENEM; MEROPENEM; 1 G. DILUENTE CLORETO DE SODIO 0.9%. SISTEMA FECHADO. INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
288298; MEROPENEM; MEROPENEM; MEROPENEM; 1 G. DILUENTE CLORETO DE SODIO 0.9%. SISTEMA FECHADO. INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
288298; MEROPENEM; MEROPENEM; MEROPENEM; 1 G. DILUENTE CLORETO DE SODIO 0.9%. SISTEMA FECHADO. INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
288298; MEROPENEM; MEROPENEM; MEROPENEM; 1 G. DILUENTE CLORETO DE SODIO 0.9%. SISTEMA FECHADO. INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
292227; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
292227; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
292227; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
292227; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
292227; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
292227; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
292227; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
292228; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 150 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
292228; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 150 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
292228; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 150 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
292228; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 150 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
292228; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 150 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
292228; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 150 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
292228; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 150 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
292228; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 150 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
292228; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 150 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
292249; METOTREXATO; METOTREXATO; METOTREXATO; 25 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
292249; METOTREXATO; METOTREXATO; METOTREXATO; 25 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
292249; METOTREXATO; METOTREXATO; METOTREXATO; 25 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
292249; METOTREXATO; METOTREXATO; METOTREXATO; 25 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
292249; METOTREXATO; METOTREXATO; METOTREXATO; 25 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
292249; METOTREXATO; METOTREXATO; METOTREXATO; 25 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
292249; METOTREXATO; METOTREXATO; METOTREXATO; 25 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
292249; METOTREXATO; METOTREXATO; METOTREXATO; 25 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
292249; METOTREXATO; METOTREXATO; METOTREXATO; 25 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
292249; METOTREXATO; METOTREXATO; METOTREXATO; 25 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
292249; METOTREXATO; METOTREXATO; METOTREXATO; 25 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
292249; METOTREXATO; METOTREXATO; METOTREXATO; 25 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
292249; METOTREXATO; METOTREXATO; METOTREXATO; 25 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
292249; METOTREXATO; METOTREXATO; METOTREXATO; 25 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
292249; METOTREXATO; METOTREXATO; METOTREXATO; 25 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
292249; METOTREXATO; METOTREXATO; METOTREXATO; 25 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
292256; MOLGRAMOSTIM; MOLGRAMOSTIM; MOLGRAMOSTIM; 300 MCG. INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
292256; MOLGRAMOSTIM; MOLGRAMOSTIM; MOLGRAMOSTIM; 300 MCG. INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
299690; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL ACETATO. 40 MG/ML. SUSPENSAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
299690; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL ACETATO. 40 MG/ML. SUSPENSAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
299690; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL ACETATO. 40 MG/ML. SUSPENSAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
299690; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL ACETATO. 40 MG/ML. SUSPENSAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
299690; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL ACETATO. 40 MG/ML. SUSPENSAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
299690; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL ACETATO. 40 MG/ML. SUSPENSAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
299690; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL ACETATO. 40 MG/ML. SUSPENSAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
299690; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL ACETATO. 40 MG/ML. SUSPENSAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
299690; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL ACETATO. 40 MG/ML. SUSPENSAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
299690; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL ACETATO. 40 MG/ML. SUSPENSAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
299690; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL ACETATO. 40 MG/ML. SUSPENSAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
299690; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL ACETATO. 40 MG/ML. SUSPENSAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
299690; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL ACETATO. 40 MG/ML. SUSPENSAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
299690; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL ACETATO. 40 MG/ML. SUSPENSAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
299690; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL ACETATO. 40 MG/ML. SUSPENSAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
299690; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL ACETATO. 40 MG/ML. SUSPENSAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
299690; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL ACETATO. 40 MG/ML. SUSPENSAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
299690; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL ACETATO. 40 MG/ML. SUSPENSAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
299690; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL ACETATO. 40 MG/ML. SUSPENSAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
299690; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL ACETATO. 40 MG/ML. SUSPENSAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
299690; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL ACETATO. 40 MG/ML. SUSPENSAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
299690; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL ACETATO. 40 MG/ML. SUSPENSAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
299690; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL ACETATO. 40 MG/ML. SUSPENSAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
299690; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL ACETATO. 40 MG/ML. SUSPENSAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
299690; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL ACETATO. 40 MG/ML. SUSPENSAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
315058; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL SUCCINATO. 40 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
315058; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL SUCCINATO. 40 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
315058; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL SUCCINATO. 40 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
315058; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL SUCCINATO. 40 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
315058; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL SUCCINATO. 40 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
315058; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL SUCCINATO. 40 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
315058; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL SUCCINATO. 40 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
315058; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL SUCCINATO. 40 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
315058; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL SUCCINATO. 40 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
315058; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL SUCCINATO. 40 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
315058; METILPREDNISOLONA; METILPREDNISOLONA; METILPREDNISOLONA; SAL SUCCINATO. 40 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322079; METOTREXATO; METOTREXATO; METOTREXATO; 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322079; METOTREXATO; METOTREXATO; METOTREXATO; 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322079; METOTREXATO; METOTREXATO; METOTREXATO; 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322079; METOTREXATO; METOTREXATO; METOTREXATO; 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322079; METOTREXATO; METOTREXATO; METOTREXATO; 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322079; METOTREXATO; METOTREXATO; METOTREXATO; 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322079; METOTREXATO; METOTREXATO; METOTREXATO; 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322079; METOTREXATO; METOTREXATO; METOTREXATO; 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322079; METOTREXATO; METOTREXATO; METOTREXATO; 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322079; METOTREXATO; METOTREXATO; METOTREXATO; 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322079; METOTREXATO; METOTREXATO; METOTREXATO; 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322079; METOTREXATO; METOTREXATO; METOTREXATO; 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322079; METOTREXATO; METOTREXATO; METOTREXATO; 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322079; METOTREXATO; METOTREXATO; METOTREXATO; 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322079; METOTREXATO; METOTREXATO; METOTREXATO; 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322079; METOTREXATO; METOTREXATO; METOTREXATO; 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322079; METOTREXATO; METOTREXATO; METOTREXATO; 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322079; METOTREXATO; METOTREXATO; METOTREXATO; 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322079; METOTREXATO; METOTREXATO; METOTREXATO; 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322079; METOTREXATO; METOTREXATO; METOTREXATO; 50 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322080; METOTREXATO; METOTREXATO; METOTREXATO; 500 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322080; METOTREXATO; METOTREXATO; METOTREXATO; 500 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322080; METOTREXATO; METOTREXATO; METOTREXATO; 500 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322080; METOTREXATO; METOTREXATO; METOTREXATO; 500 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322080; METOTREXATO; METOTREXATO; METOTREXATO; 500 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322080; METOTREXATO; METOTREXATO; METOTREXATO; 500 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322080; METOTREXATO; METOTREXATO; METOTREXATO; 500 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322080; METOTREXATO; METOTREXATO; METOTREXATO; 500 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322080; METOTREXATO; METOTREXATO; METOTREXATO; 500 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322080; METOTREXATO; METOTREXATO; METOTREXATO; 500 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322080; METOTREXATO; METOTREXATO; METOTREXATO; 500 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322080; METOTREXATO; METOTREXATO; METOTREXATO; 500 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322080; METOTREXATO; METOTREXATO; METOTREXATO; 500 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322080; METOTREXATO; METOTREXATO; METOTREXATO; 500 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322080; METOTREXATO; METOTREXATO; METOTREXATO; 500 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322080; METOTREXATO; METOTREXATO; METOTREXATO; 500 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322080; METOTREXATO; METOTREXATO; METOTREXATO; 500 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322080; METOTREXATO; METOTREXATO; METOTREXATO; 500 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322080; METOTREXATO; METOTREXATO; METOTREXATO; 500 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322080; METOTREXATO; METOTREXATO; METOTREXATO; 500 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322080; METOTREXATO; METOTREXATO; METOTREXATO; 500 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322080; METOTREXATO; METOTREXATO; METOTREXATO; 500 MG. PO LIOFILO P/ INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322081; METOTREXATO; METOTREXATO; METOTREXATO; 100 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322081; METOTREXATO; METOTREXATO; METOTREXATO; 100 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322081; METOTREXATO; METOTREXATO; METOTREXATO; 100 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
322081; METOTREXATO; METOTREXATO; METOTREXATO; 100 MG/ML. SOLUCAO INJETAVEL; NO_ACR; FRASCO-AMPOLA; 0
353128; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; ASSOCIADAS COM SAIS MINERAIS. VITS: A;B1;B2;B5;B6;B12;PP;H;C;D;E. MINERAIS: CA;FE;P;MG;MN;CU;ZN;MO;B; NO_ACR; FRASCO-AMPOLA; 0
367262; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; VITS: A.B1.B2.B3.B6.B12.C.D3.E.K. BIOTINA. DEXPANTENOL E ACIDO FOLICO. P/ USO ADULTO. SOLUCAO INJETAVEL A + B; NO_ACR; FRASCO-AMPOLA; 0
