267187; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 0.1%. SOLUCAO OFTALMICA AMPOLA 2.50 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352204; DEXMEDETOMIDINA CLORIDRATO; DEXMEDETOMIDINA CLORIDRATO; NOT FOUND; 100 MCG/ML. SOLUCAO INJETAVEL FRASCO 2.00 ML; NO_ACR
352319; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL RESINATO. 15 MG/ML. SUSPENSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
352319; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL RESINATO. 15 MG/ML. SUSPENSAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
352319; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL RESINATO. 15 MG/ML. SUSPENSAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
352319; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL RESINATO. 15 MG/ML. SUSPENSAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
352319; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL RESINATO. 15 MG/ML. SUSPENSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
352319; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL RESINATO. 15 MG/ML. SUSPENSAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
352319; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL RESINATO. 15 MG/ML. SUSPENSAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
352319; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL RESINATO. 15 MG/ML. SUSPENSAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
352319; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL RESINATO. 15 MG/ML. SUSPENSAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
352319; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL RESINATO. 15 MG/ML. SUSPENSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
352319; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL RESINATO. 15 MG/ML. SUSPENSAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
352319; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL RESINATO. 15 MG/ML. SUSPENSAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
352319; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL RESINATO. 15 MG/ML. SUSPENSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
352319; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL RESINATO. 15 MG/ML. SUSPENSAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
352319; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL RESINATO. 15 MG/ML. SUSPENSAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
352319; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL RESINATO. 15 MG/ML. SUSPENSAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
352319; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL RESINATO. 15 MG/ML. SUSPENSAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
352319; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL RESINATO. 15 MG/ML. SUSPENSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
352319; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL RESINATO. 15 MG/ML. SUSPENSAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
361135; DIPIRONA SÓDICA; DIPIRONA SODICA; NOT FOUND; ASSOCIADA A PAPAVERINA E EXTRATO FLUIDO BELADONA. 250 MG + 30 MG + 0.03 ML FRASCO 100.00 ML; NO_ACR
361791; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL DIETILAMONIO. 11.6 MG/G EQUIVALENTE A 10 MG/G DO SAL POTASSICO. GEL FRASCO 10.00 ML; NO_ACR
363561; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; ASSOCIADA A DIPIRONA SODICA E HIDROXICOBALAMINA. AMPOLA 1: 1.5 MG + 500 MG/ML. AMPOLA 2: 5 MG/ML. SOLUCAO INJETAVEL FRASCO 10.00 ML; NO_ACR
368168; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; SAL ACETATO + DEXAMETASONA FOSFATO. 8 MG + 2 MG/ML. SUSPENSAO INJETAVEL. COM SERINGA FRASCO 10.00 ML; NO_ACR
380855; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL DIETILAMONIO. 11.6 MG/ML.EQUIVALENTE A 10 MG/ML DO SAL POTASSICO. AEROSOL TOPICO FRASCO 85.00 ML; NO_ACR
380855; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL DIETILAMONIO. 11.6 MG/ML.EQUIVALENTE A 10 MG/ML DO SAL POTASSICO. AEROSOL TOPICO FRASCO 85.00 ML; NO_ACR
380855; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL DIETILAMONIO. 11.6 MG/ML.EQUIVALENTE A 10 MG/ML DO SAL POTASSICO. AEROSOL TOPICO FRASCO 85.00 ML; NO_ACR
380855; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL DIETILAMONIO. 11.6 MG/ML.EQUIVALENTE A 10 MG/ML DO SAL POTASSICO. AEROSOL TOPICO FRASCO 85.00 ML; NO_ACR
380855; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL DIETILAMONIO. 11.6 MG/ML.EQUIVALENTE A 10 MG/ML DO SAL POTASSICO. AEROSOL TOPICO FRASCO 85.00 ML; NO_ACR
380855; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL DIETILAMONIO. 11.6 MG/ML.EQUIVALENTE A 10 MG/ML DO SAL POTASSICO. AEROSOL TOPICO FRASCO 85.00 ML; NO_ACR
380855; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL DIETILAMONIO. 11.6 MG/ML.EQUIVALENTE A 10 MG/ML DO SAL POTASSICO. AEROSOL TOPICO FRASCO 85.00 ML; NO_ACR
380855; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL DIETILAMONIO. 11.6 MG/ML.EQUIVALENTE A 10 MG/ML DO SAL POTASSICO. AEROSOL TOPICO FRASCO 85.00 ML; NO_ACR
380855; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL DIETILAMONIO. 11.6 MG/ML.EQUIVALENTE A 10 MG/ML DO SAL POTASSICO. AEROSOL TOPICO FRASCO 85.00 ML; NO_ACR
380855; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL DIETILAMONIO. 11.6 MG/ML.EQUIVALENTE A 10 MG/ML DO SAL POTASSICO. AEROSOL TOPICO FRASCO 85.00 ML; NO_ACR
380855; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL DIETILAMONIO. 11.6 MG/ML.EQUIVALENTE A 10 MG/ML DO SAL POTASSICO. AEROSOL TOPICO FRASCO 85.00 ML; NO_ACR
380855; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL DIETILAMONIO. 11.6 MG/ML.EQUIVALENTE A 10 MG/ML DO SAL POTASSICO. AEROSOL TOPICO FRASCO 85.00 ML; NO_ACR
380855; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL DIETILAMONIO. 11.6 MG/ML.EQUIVALENTE A 10 MG/ML DO SAL POTASSICO. AEROSOL TOPICO FRASCO 85.00 ML; NO_ACR
380855; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL DIETILAMONIO. 11.6 MG/ML.EQUIVALENTE A 10 MG/ML DO SAL POTASSICO. AEROSOL TOPICO FRASCO 85.00 ML; NO_ACR
380855; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL DIETILAMONIO. 11.6 MG/ML.EQUIVALENTE A 10 MG/ML DO SAL POTASSICO. AEROSOL TOPICO FRASCO 85.00 ML; NO_ACR
380855; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL DIETILAMONIO. 11.6 MG/ML.EQUIVALENTE A 10 MG/ML DO SAL POTASSICO. AEROSOL TOPICO FRASCO 85.00 ML; NO_ACR
380855; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL DIETILAMONIO. 11.6 MG/ML.EQUIVALENTE A 10 MG/ML DO SAL POTASSICO. AEROSOL TOPICO FRASCO 85.00 ML; NO_ACR
380855; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL DIETILAMONIO. 11.6 MG/ML.EQUIVALENTE A 10 MG/ML DO SAL POTASSICO. AEROSOL TOPICO FRASCO 85.00 ML; NO_ACR
380855; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL DIETILAMONIO. 11.6 MG/ML.EQUIVALENTE A 10 MG/ML DO SAL POTASSICO. AEROSOL TOPICO FRASCO 85.00 ML; NO_ACR
380855; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL DIETILAMONIO. 11.6 MG/ML.EQUIVALENTE A 10 MG/ML DO SAL POTASSICO. AEROSOL TOPICO FRASCO 85.00 ML; NO_ACR
380855; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL DIETILAMONIO. 11.6 MG/ML.EQUIVALENTE A 10 MG/ML DO SAL POTASSICO. AEROSOL TOPICO FRASCO 20.00 ML; NO_ACR
380855; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL DIETILAMONIO. 11.6 MG/ML.EQUIVALENTE A 10 MG/ML DO SAL POTASSICO. AEROSOL TOPICO FRASCO 85.00 ML; NO_ACR
380855; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL DIETILAMONIO. 11.6 MG/ML.EQUIVALENTE A 10 MG/ML DO SAL POTASSICO. AEROSOL TOPICO FRASCO 85.00 ML; NO_ACR
380855; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL DIETILAMONIO. 11.6 MG/ML.EQUIVALENTE A 10 MG/ML DO SAL POTASSICO. AEROSOL TOPICO FRASCO 85.00 ML; NO_ACR
380855; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL DIETILAMONIO. 11.6 MG/ML.EQUIVALENTE A 10 MG/ML DO SAL POTASSICO. AEROSOL TOPICO FRASCO 85.00 ML; NO_ACR
380855; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL DIETILAMONIO. 11.6 MG/ML.EQUIVALENTE A 10 MG/ML DO SAL POTASSICO. AEROSOL TOPICO FRASCO 10.00 ML; NO_ACR
380855; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL DIETILAMONIO. 11.6 MG/ML.EQUIVALENTE A 10 MG/ML DO SAL POTASSICO. AEROSOL TOPICO FRASCO 85.00 ML; NO_ACR
380855; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL DIETILAMONIO. 11.6 MG/ML.EQUIVALENTE A 10 MG/ML DO SAL POTASSICO. AEROSOL TOPICO FRASCO 10.00 ML; NO_ACR
380855; DICLOFENACO; DICLOFENACO; DICLOFENACO; SAL DIETILAMONIO. 11.6 MG/ML.EQUIVALENTE A 10 MG/ML DO SAL POTASSICO. AEROSOL TOPICO FRASCO 10.00 ML; NO_ACR
389956; DIPIRONA SÓDICA; DIPIRONA SODICA; NOT FOUND; ASSOCIADA A ESCOPOLAMINA BUTILBROMETO. HOMATROPINA BUTILBROMETO E HIOSCIAMINA BROMIDRATO. 300 MG + 6.5 MCG + 1 MG + 104 MCG/ML. SOLUCAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
389956; DIPIRONA SÓDICA; DIPIRONA SODICA; NOT FOUND; ASSOCIADA A ESCOPOLAMINA BUTILBROMETO. HOMATROPINA BUTILBROMETO E HIOSCIAMINA BROMIDRATO. 300 MG + 6.5 MCG + 1 MG + 104 MCG/ML. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
389957; DIPIRONA SÓDICA; DIPIRONA SODICA; NOT FOUND; ASSOCIADA A ESCOPOLAMINA BUTILBROMETO. HOMATROPINA BUTILBROMETO E HIOSCIAMINA BROMIDRATO. 300 MG + 6.5 MCG + 1 MG + 104 MCG FRASCO 20.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 10.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
392118; DIMETICONA; DIMETICONA; DIMETICONA; 75 MG/ML. EMULSAO ORAL - GOTAS FRASCO 15.00 ML; NO_ACR
