267160; CLORETO DE POTÁSSIO; CLORETO POTASSIO; CLORETO POTASSIO; 15%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
394910; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.45%. GEL NASAL FRASCO 500.00 ML; NO_ACR
394913; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; A BASE DE ACIDO GADOTERICO. 0.5 MMOL/ML. SOLUCAO INJETAVEL FRASCO 10.00 ML; NO_ACR
394913; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; A BASE DE ACIDO GADOTERICO. 0.5 MMOL/ML. SOLUCAO INJETAVEL FRASCO 15.00 ML; NO_ACR
394913; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; A BASE DE ACIDO GADOTERICO. 0.5 MMOL/ML. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
394913; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; A BASE DE ACIDO GADOTERICO. 0.5 MMOL/ML. SOLUCAO INJETAVEL FRASCO 10.00 ML; NO_ACR
394913; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; A BASE DE ACIDO GADOTERICO. 0.5 MMOL/ML. SOLUCAO INJETAVEL FRASCO 15.00 ML; NO_ACR
394913; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; A BASE DE ACIDO GADOTERICO. 0.5 MMOL/ML. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
394913; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; A BASE DE ACIDO GADOTERICO. 0.5 MMOL/ML. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
394913; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; A BASE DE ACIDO GADOTERICO. 0.5 MMOL/ML. SOLUCAO INJETAVEL FRASCO 10.00 ML; NO_ACR
394913; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; A BASE DE ACIDO GADOTERICO. 0.5 MMOL/ML. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
394913; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; A BASE DE ACIDO GADOTERICO. 0.5 MMOL/ML. SOLUCAO INJETAVEL FRASCO 15.00 ML; NO_ACR
394913; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; A BASE DE ACIDO GADOTERICO. 0.5 MMOL/ML. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
394913; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; A BASE DE ACIDO GADOTERICO. 0.5 MMOL/ML. SOLUCAO INJETAVEL FRASCO 100.00 ML; NO_ACR
394913; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; A BASE DE ACIDO GADOTERICO. 0.5 MMOL/ML. SOLUCAO INJETAVEL FRASCO 10.00 ML; NO_ACR
394913; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; A BASE DE ACIDO GADOTERICO. 0.5 MMOL/ML. SOLUCAO INJETAVEL FRASCO 10.00 ML; NO_ACR
394913; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; A BASE DE ACIDO GADOTERICO. 0.5 MMOL/ML. SOLUCAO INJETAVEL FRASCO 15.00 ML; NO_ACR
394913; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; A BASE DE ACIDO GADOTERICO. 0.5 MMOL/ML. SOLUCAO INJETAVEL FRASCO 15.00 ML; NO_ACR
394913; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; A BASE DE ACIDO GADOTERICO. 0.5 MMOL/ML. SOLUCAO INJETAVEL FRASCO 15.00 ML; NO_ACR
394913; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; A BASE DE ACIDO GADOTERICO. 0.5 MMOL/ML. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
394913; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; A BASE DE ACIDO GADOTERICO. 0.5 MMOL/ML. SOLUCAO INJETAVEL FRASCO 15.00 ML; NO_ACR
395063; CARMELOSE SÓDICA; CARMELOSE SODICA; CARMELOSE SODICA; 10 MG/ML. SPRAY ORAL FRASCO 50.00 ML; NO_ACR
396073; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; ASSOCIADO A DEXAMETASONA. 3 MG + 1 MG/G. POMADA OFTALMICA FRASCO 5.00 ML; NO_ACR
396073; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; ASSOCIADO A DEXAMETASONA. 3 MG + 1 MG/G. POMADA OFTALMICA FRASCO 2.50 ML; NO_ACR
396073; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; ASSOCIADO A DEXAMETASONA. 3 MG + 1 MG/G. POMADA OFTALMICA FRASCO 5.00 ML; NO_ACR
397566; CEFALEXINA; CEFALEXINA; CEFALEXINA; 100 MG/ML. PO P/ SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
397566; CEFALEXINA; CEFALEXINA; CEFALEXINA; 100 MG/ML. PO P/ SUSPENSAO ORAL FRASCO 100.00 ML; NO_ACR
398176; CARNITINA; CARNITINA; CARNITINA; L-CARNITINA. 100 MG/ML. SOLUCAO ORAL. FORMULACAO ESPECIALMENTE MANIPULADA FRASCO 60.00 ML; NO_ACR
398176; CARNITINA; CARNITINA; CARNITINA; L-CARNITINA. 100 MG/ML. SOLUCAO ORAL. FORMULACAO ESPECIALMENTE MANIPULADA FRASCO 60.00 ML; NO_ACR
398178; COLECALCIFEROL; COLECALCIFEROL; COLECALCIFEROL; 2.000 UI/ML. SOLUCAO ORAL. FORMULACAO ESPECIALMENTE MANIPULADA FRASCO 10.00 ML; NO_ACR
398382; CICLESONIDA; CICLESONIDA; CICLESONIDA; 50 MCG/DOSE. SUSPENSAO NASAL SPRAY FRASCO 120.00 DOSE(S); NO_ACR
398382; CICLESONIDA; CICLESONIDA; CICLESONIDA; 50 MCG/DOSE. SUSPENSAO NASAL SPRAY FRASCO 120.00 DOSE(S); NO_ACR
398382; CICLESONIDA; CICLESONIDA; CICLESONIDA; 50 MCG/DOSE. SUSPENSAO NASAL SPRAY FRASCO 60.00 DOSE(S); NO_ACR
399095; CETILPIRIDÍNIO CLORETO; CETILPIRIDINIO CLORETO; NOT FOUND; ASSOCIADO AO FLUORETO DE SODIO. 0.5 MG + 0.5 MG/ML. SOLUCAO BUCAL FRASCO 250.00 ML; NO_ACR
399095; CETILPIRIDÍNIO CLORETO; CETILPIRIDINIO CLORETO; NOT FOUND; ASSOCIADO AO FLUORETO DE SODIO. 0.5 MG + 0.5 MG/ML. SOLUCAO BUCAL FRASCO 250.00 ML; NO_ACR
399095; CETILPIRIDÍNIO CLORETO; CETILPIRIDINIO CLORETO; NOT FOUND; ASSOCIADO AO FLUORETO DE SODIO. 0.5 MG + 0.5 MG/ML. SOLUCAO BUCAL FRASCO 200.00 ML; NO_ACR
399095; CETILPIRIDÍNIO CLORETO; CETILPIRIDINIO CLORETO; NOT FOUND; ASSOCIADO AO FLUORETO DE SODIO. 0.5 MG + 0.5 MG/ML. SOLUCAO BUCAL FRASCO 200.00 ML; NO_ACR
399095; CETILPIRIDÍNIO CLORETO; CETILPIRIDINIO CLORETO; NOT FOUND; ASSOCIADO AO FLUORETO DE SODIO. 0.5 MG + 0.5 MG/ML. SOLUCAO BUCAL FRASCO 300.00 ML; NO_ACR
399095; CETILPIRIDÍNIO CLORETO; CETILPIRIDINIO CLORETO; NOT FOUND; ASSOCIADO AO FLUORETO DE SODIO. 0.5 MG + 0.5 MG/ML. SOLUCAO BUCAL FRASCO 240.00 ML; NO_ACR
399095; CETILPIRIDÍNIO CLORETO; CETILPIRIDINIO CLORETO; NOT FOUND; ASSOCIADO AO FLUORETO DE SODIO. 0.5 MG + 0.5 MG/ML. SOLUCAO BUCAL FRASCO 250.00 ML; NO_ACR
399095; CETILPIRIDÍNIO CLORETO; CETILPIRIDINIO CLORETO; NOT FOUND; ASSOCIADO AO FLUORETO DE SODIO. 0.5 MG + 0.5 MG/ML. SOLUCAO BUCAL FRASCO 200.00 ML; NO_ACR
399095; CETILPIRIDÍNIO CLORETO; CETILPIRIDINIO CLORETO; NOT FOUND; ASSOCIADO AO FLUORETO DE SODIO. 0.5 MG + 0.5 MG/ML. SOLUCAO BUCAL FRASCO 240.00 ML; NO_ACR
399095; CETILPIRIDÍNIO CLORETO; CETILPIRIDINIO CLORETO; NOT FOUND; ASSOCIADO AO FLUORETO DE SODIO. 0.5 MG + 0.5 MG/ML. SOLUCAO BUCAL FRASCO 300.00 ML; NO_ACR
399095; CETILPIRIDÍNIO CLORETO; CETILPIRIDINIO CLORETO; NOT FOUND; ASSOCIADO AO FLUORETO DE SODIO. 0.5 MG + 0.5 MG/ML. SOLUCAO BUCAL FRASCO 240.00 ML; NO_ACR
399095; CETILPIRIDÍNIO CLORETO; CETILPIRIDINIO CLORETO; NOT FOUND; ASSOCIADO AO FLUORETO DE SODIO. 0.5 MG + 0.5 MG/ML. SOLUCAO BUCAL FRASCO 200.00 ML; NO_ACR
399095; CETILPIRIDÍNIO CLORETO; CETILPIRIDINIO CLORETO; NOT FOUND; ASSOCIADO AO FLUORETO DE SODIO. 0.5 MG + 0.5 MG/ML. SOLUCAO BUCAL FRASCO 200.00 ML; NO_ACR
399095; CETILPIRIDÍNIO CLORETO; CETILPIRIDINIO CLORETO; NOT FOUND; ASSOCIADO AO FLUORETO DE SODIO. 0.5 MG + 0.5 MG/ML. SOLUCAO BUCAL FRASCO 300.00 ML; NO_ACR
399095; CETILPIRIDÍNIO CLORETO; CETILPIRIDINIO CLORETO; NOT FOUND; ASSOCIADO AO FLUORETO DE SODIO. 0.5 MG + 0.5 MG/ML. SOLUCAO BUCAL FRASCO 200.00 ML; NO_ACR
399095; CETILPIRIDÍNIO CLORETO; CETILPIRIDINIO CLORETO; NOT FOUND; ASSOCIADO AO FLUORETO DE SODIO. 0.5 MG + 0.5 MG/ML. SOLUCAO BUCAL FRASCO 250.00 ML; NO_ACR
399095; CETILPIRIDÍNIO CLORETO; CETILPIRIDINIO CLORETO; NOT FOUND; ASSOCIADO AO FLUORETO DE SODIO. 0.5 MG + 0.5 MG/ML. SOLUCAO BUCAL FRASCO 300.00 ML; NO_ACR
399095; CETILPIRIDÍNIO CLORETO; CETILPIRIDINIO CLORETO; NOT FOUND; ASSOCIADO AO FLUORETO DE SODIO. 0.5 MG + 0.5 MG/ML. SOLUCAO BUCAL FRASCO 250.00 ML; NO_ACR
399095; CETILPIRIDÍNIO CLORETO; CETILPIRIDINIO CLORETO; NOT FOUND; ASSOCIADO AO FLUORETO DE SODIO. 0.5 MG + 0.5 MG/ML. SOLUCAO BUCAL FRASCO 300.00 ML; NO_ACR
399095; CETILPIRIDÍNIO CLORETO; CETILPIRIDINIO CLORETO; NOT FOUND; ASSOCIADO AO FLUORETO DE SODIO. 0.5 MG + 0.5 MG/ML. SOLUCAO BUCAL FRASCO 300.00 ML; NO_ACR
399095; CETILPIRIDÍNIO CLORETO; CETILPIRIDINIO CLORETO; NOT FOUND; ASSOCIADO AO FLUORETO DE SODIO. 0.5 MG + 0.5 MG/ML. SOLUCAO BUCAL FRASCO 200.00 ML; NO_ACR
399095; CETILPIRIDÍNIO CLORETO; CETILPIRIDINIO CLORETO; NOT FOUND; ASSOCIADO AO FLUORETO DE SODIO. 0.5 MG + 0.5 MG/ML. SOLUCAO BUCAL FRASCO 300.00 ML; NO_ACR
399095; CETILPIRIDÍNIO CLORETO; CETILPIRIDINIO CLORETO; NOT FOUND; ASSOCIADO AO FLUORETO DE SODIO. 0.5 MG + 0.5 MG/ML. SOLUCAO BUCAL FRASCO 300.00 ML; NO_ACR
399095; CETILPIRIDÍNIO CLORETO; CETILPIRIDINIO CLORETO; NOT FOUND; ASSOCIADO AO FLUORETO DE SODIO. 0.5 MG + 0.5 MG/ML. SOLUCAO BUCAL FRASCO 240.00 ML; NO_ACR
399095; CETILPIRIDÍNIO CLORETO; CETILPIRIDINIO CLORETO; NOT FOUND; ASSOCIADO AO FLUORETO DE SODIO. 0.5 MG + 0.5 MG/ML. SOLUCAO BUCAL FRASCO 240.00 ML; NO_ACR
399095; CETILPIRIDÍNIO CLORETO; CETILPIRIDINIO CLORETO; NOT FOUND; ASSOCIADO AO FLUORETO DE SODIO. 0.5 MG + 0.5 MG/ML. SOLUCAO BUCAL FRASCO 300.00 ML; NO_ACR
399095; CETILPIRIDÍNIO CLORETO; CETILPIRIDINIO CLORETO; NOT FOUND; ASSOCIADO AO FLUORETO DE SODIO. 0.5 MG + 0.5 MG/ML. SOLUCAO BUCAL FRASCO 250.00 ML; NO_ACR
399161; CLEMASTINA; CLEMASTINA; CLEMASTINA; SAL FUMARATO. ASSOCIADA A DEXAMETASONA. 1 MG + 0.5 MG/G. CREME FRASCO 120.00 ML; NO_ACR
400002; CABAZITAXEL; CABAZITAXEL; CABAZITAXEL; 40 MG/ML. SOLUCAO INJETAVEL FRASCO 1.50 ML; NO_ACR
400002; CABAZITAXEL; CABAZITAXEL; CABAZITAXEL; 40 MG/ML. SOLUCAO INJETAVEL FRASCO 1.50 ML; NO_ACR
400002; CABAZITAXEL; CABAZITAXEL; CABAZITAXEL; 40 MG/ML. SOLUCAO INJETAVEL FRASCO 1.50 ML; NO_ACR
400002; CABAZITAXEL; CABAZITAXEL; CABAZITAXEL; 40 MG/ML. SOLUCAO INJETAVEL FRASCO 1.50 ML; NO_ACR
400002; CABAZITAXEL; CABAZITAXEL; CABAZITAXEL; 40 MG/ML. SOLUCAO INJETAVEL FRASCO 1.50 ML; NO_ACR
400002; CABAZITAXEL; CABAZITAXEL; CABAZITAXEL; 40 MG/ML. SOLUCAO INJETAVEL FRASCO 1.50 ML; NO_ACR
400002; CABAZITAXEL; CABAZITAXEL; CABAZITAXEL; 40 MG/ML. SOLUCAO INJETAVEL FRASCO 1.50 ML; NO_ACR
400002; CABAZITAXEL; CABAZITAXEL; CABAZITAXEL; 40 MG/ML. SOLUCAO INJETAVEL FRASCO 1.50 ML; NO_ACR
400002; CABAZITAXEL; CABAZITAXEL; CABAZITAXEL; 40 MG/ML. SOLUCAO INJETAVEL FRASCO 1.50 ML; NO_ACR
416618; CLORANFENICOL; CLORANFENICOL; CLORANFENICOL; 50 MG/ML. SUSPENSAO ORAL. ESPECIALMENTE MANIPULADO FRASCO 10.00 ML; NO_ACR
417032; CEFALEXINA; CEFALEXINA; CEFALEXINA; 1 G FRASCO 100.00 ML; NO_ACR
417032; CEFALEXINA; CEFALEXINA; CEFALEXINA; 1 G FRASCO 100.00 ML; NO_ACR
417032; CEFALEXINA; CEFALEXINA; CEFALEXINA; 1 G FRASCO 100.00 ML; NO_ACR
417032; CEFALEXINA; CEFALEXINA; CEFALEXINA; 1 G FRASCO 100.00 ML; NO_ACR
426593; CICLESONIDA; CICLESONIDA; CICLESONIDA; 160 MCG/DOSE. SUSPENSAO NASAL SPRAY FRASCO 120.00 DOSE(S); NO_ACR
427632; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; NAO IONICO DE BAIXA OSMOLARIDADE. A BASE DE GADOVERSETAMIDA. 330.9 MG/ML. SOLUCAO INJETAVEL. EM SERINGA PREENCHIDA COM 10ML FRASCO 10.00 ML; NO_ACR
427632; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; NAO IONICO DE BAIXA OSMOLARIDADE. A BASE DE GADOVERSETAMIDA. 330.9 MG/ML. SOLUCAO INJETAVEL. EM SERINGA PREENCHIDA COM 10ML FRASCO 10.00 ML; NO_ACR
427633; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; NAO IONICO DE BAIXA OSMOLARIDADE. A BASE DE GADOVERSETAMIDA. 330.9 MG/ML. SOLUCAO INJETAVEL. EM SERINGA PREENCHIDA COM 15ML FRASCO 15.00 ML; NO_ACR
427634; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; NAO IONICO DE BAIXA OSMOLARIDADE. A BASE DE GADOVERSETAMIDA. 330.9 MG/ML. SOLUCAO INJETAVEL. EM SERINGA PREENCHIDA COM 20ML FRASCO 20.00 ML; NO_ACR
428261; CAPTOPRIL; CAPTOPRIL; CAPTOPRIL; 1.25 MG/ML. SOLUCAO ORAL. FORMULACAO ESPECIALMENTE MANIPULADA FRASCO 100.00 ML; NO_ACR
428744; COLECALCIFEROL; COLECALCIFEROL; COLECALCIFEROL; 5.600 UI/ML. SOLUCAO ORAL-GOTAS FRASCO 10.00 ML; NO_ACR
429215; CONCENTRADO DE FATOR DE COAGULAÇÃO; CONCENTRADO FATOR COAGULACAO; NOT FOUND; FATOR VIII ASSOCIADO AO FATOR DE VON WILLERBRAND. PO LIOFILO P/ INJETAVEL. 250 UI FRASCO 250.00 UI; NO_ACR
429217; CONCENTRADO DE FATOR DE COAGULAÇÃO; CONCENTRADO FATOR COAGULACAO; NOT FOUND; FATOR VIII ASSOCIADO AO FATOR DE VON WILLERBRAND. PO LIOFILO P/ INJETAVEL. 1000 UI FRASCO 1000.00 UI; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
268228; CEFALOTINA SÓDICA; CEFALOTINA SODICA; CEFALOTINA SODICA; 1 G. INJETAVEL FRASCO-AMPOLA; NO_ACR
